txn_id,txn_date,rail,region,merchant_segment,gross_usd,revenue_usd,rewards_cost_usd,fraud_loss_usd,chargeback_loss_usd,processing_cost_usd,incentive_cost_usd
T0007957,2026-06-26,domestic_credit,north_america,enterprise_retail,68.36,0.895,0.4854,0.0,0.0,0.031,0.0615
T0007958,2026-06-15,domestic_credit,apac,restaurants,32.61,0.4374,0.2315,0.0,0.0,0.031,0.0293
T0007959,2026-05-29,cross_border,north_america,enterprise_retail,58.73,1.7878,0.4052,0.0,0.0,0.038,0.0763
T0007960,2026-05-23,cross_border,north_america,enterprise_retail,142.62,4.3129,0.9841,0.0,0.0,0.038,0.1854
T0007961,2026-05-29,domestic_debit,latam,digital_goods,31.63,0.2095,0.0,0.0,0.0,0.028,0.0127
T0007962,2026-04-13,domestic_debit,north_america,grocery_fuel,17.12,0.134,0.0,0.0,0.0,0.028,0.0068
T0007963,2026-05-23,domestic_debit,europe,digital_goods,4.84,0.0702,0.0,0.0,0.0,0.028,0.0019
T0007964,2026-05-17,domestic_debit,europe,smb_retail,44.33,0.2755,0.0,0.0,0.0,0.028,0.0177
T0007965,2026-06-28,tap_to_pay,north_america,travel,58.1,0.5413,0.2034,0.0,0.0,0.024,0.0349
T0007966,2026-04-14,domestic_credit,north_america,digital_goods,15.07,0.2129,0.107,0.0,0.0,0.031,0.0136
T0007967,2026-06-21,domestic_debit,apac,grocery_fuel,46.69,0.2878,0.0,0.0,0.0,0.028,0.0187
T0007968,2026-06-02,cross_border,apac,restaurants,165.48,5.0009,1.1418,0.0,0.0,0.038,0.2151
T0007969,2026-04-04,tap_to_pay,north_america,smb_retail,22.06,0.2241,0.0772,0.0,0.0,0.024,0.0132
T0007970,2026-06-26,domestic_debit,europe,enterprise_retail,9.16,0.0926,0.0,0.0,0.0,0.028,0.0037
T0007971,2026-05-02,ecom_credit,north_america,enterprise_retail,76.77,1.1792,0.5681,0.0,0.0,0.026,0.0844
T0007972,2026-06-15,domestic_credit,apac,grocery_fuel,5.1,0.0853,0.0362,0.0,0.0,0.031,0.0046
T0007973,2026-04-09,domestic_debit,north_america,enterprise_retail,89.39,0.5098,0.0,0.0,0.0,0.028,0.0358
T0007974,2026-06-02,domestic_credit,north_america,smb_retail,49.68,0.6559,0.3527,0.0,0.0,0.031,0.0447
T0007975,2026-06-24,domestic_debit,north_america,travel,32.53,0.2142,0.0,0.0,0.0,0.028,0.013
T0007976,2026-04-11,domestic_credit,europe,grocery_fuel,78.5,1.0248,0.5574,0.0,0.0,0.031,0.0707
T0007977,2026-06-27,domestic_credit,north_america,grocery_fuel,36.45,0.4866,0.2588,0.0,0.0,0.031,0.0328
T0007978,2026-06-27,domestic_debit,apac,restaurants,20.69,0.1526,0.0,0.0,0.0,0.028,0.0083
T0007979,2026-06-10,domestic_credit,apac,enterprise_retail,136.45,1.7666,0.9688,0.0,0.0,0.031,0.1228
T0007980,2026-05-11,domestic_credit,latam,restaurants,5.14,0.0858,0.0365,0.0,0.0,0.031,0.0046
T0007981,2026-06-29,tap_to_pay,europe,smb_retail,21.38,0.2181,0.0748,0.0,0.0,0.024,0.0128
T0007982,2026-06-30,domestic_debit,europe,smb_retail,69.55,0.4067,0.0,0.0,0.0,0.028,0.0278
T0007983,2026-05-26,ecom_credit,latam,grocery_fuel,60.33,0.931,0.4464,0.0,0.0,0.026,0.0664
T0007984,2026-04-19,domestic_debit,north_america,travel,34.39,0.2238,0.0,0.0,0.0,0.028,0.0138
T0007985,2026-05-06,ecom_credit,apac,travel,111.41,1.7023,0.8244,0.0,0.0,0.026,0.1226
T0007986,2026-05-13,domestic_debit,latam,travel,52.6,0.3185,0.0,0.0,0.0,0.028,0.021
T0007987,2026-05-14,domestic_credit,north_america,enterprise_retail,102.55,1.3326,0.7281,0.0,0.0,0.031,0.0923
T0007988,2026-06-27,domestic_debit,north_america,enterprise_retail,15.34,0.1248,0.0,0.0,0.0,0.028,0.0061
T0007989,2026-05-04,domestic_credit,north_america,smb_retail,15.3,0.2158,0.1086,0.0,0.0,0.031,0.0138
T0007990,2026-05-18,cross_border,apac,enterprise_retail,561.62,16.9248,3.8752,0.0,0.0,0.038,0.7301
T0007991,2026-04-22,domestic_debit,europe,enterprise_retail,27.61,0.1886,0.0,0.0,0.0,0.028,0.011
T0007992,2026-04-12,tap_to_pay,latam,enterprise_retail,15.58,0.1671,0.0545,0.0,0.0,0.024,0.0093
T0007993,2026-04-04,cross_border,apac,digital_goods,43.26,1.3221,0.2985,0.0,0.0,0.038,0.0562
T0007994,2026-05-24,ecom_credit,north_america,grocery_fuel,24.01,0.3826,0.1777,0.0,0.0,0.026,0.0264
T0007995,2026-05-17,domestic_debit,north_america,grocery_fuel,8.06,0.0869,0.0,0.0,0.0,0.028,0.0032
T0007996,2026-06-27,domestic_debit,north_america,grocery_fuel,7.05,0.0817,0.0,0.0,0.0,0.028,0.0028
T0007997,2026-04-21,domestic_debit,north_america,enterprise_retail,7.16,0.0822,0.0,0.0,0.0,0.028,0.0029
T0007998,2026-04-21,domestic_credit,apac,smb_retail,38.95,0.5186,0.2765,0.0,0.0,0.031,0.0351
T0007999,2026-05-21,domestic_debit,north_america,enterprise_retail,40.42,0.2552,0.0,0.0,0.0,0.028,0.0162
T0008000,2026-05-09,domestic_debit,europe,enterprise_retail,11.05,0.1025,0.0,0.0,0.0,0.028,0.0044
T0008001,2026-05-11,domestic_debit,europe,smb_retail,26.33,0.1819,0.0,0.0,0.0,0.028,0.0105
T0008002,2026-06-11,domestic_debit,europe,travel,44.49,0.2763,0.0,0.0,0.0,0.028,0.0178
T0008003,2026-05-10,ecom_credit,north_america,restaurants,6.91,0.1243,0.0511,0.0,0.0,0.026,0.0076
T0008004,2026-04-22,tap_to_pay,north_america,enterprise_retail,4.69,0.0713,0.0164,0.0,0.0,0.024,0.0028
T0008005,2026-04-05,ecom_credit,north_america,smb_retail,21.62,0.3465,0.16,0.0,0.0,0.026,0.0238
T0008006,2026-05-01,ecom_credit,north_america,smb_retail,33.2,0.5213,0.2457,0.0,0.0,0.026,0.0365
T0008007,2026-06-20,domestic_debit,apac,smb_retail,38.92,0.2474,0.0,0.0,0.0,0.028,0.0156
T0008008,2026-05-28,domestic_debit,north_america,smb_retail,55.81,0.3352,0.0,0.0,0.0,0.028,0.0223
T0008009,2026-04-20,domestic_debit,north_america,digital_goods,26.24,0.1814,0.0,0.0,0.0,0.028,0.0105
T0008010,2026-04-17,domestic_credit,apac,enterprise_retail,45.44,0.6016,0.3226,0.0,0.0,0.031,0.0409
T0008011,2026-05-22,domestic_credit,europe,enterprise_retail,38.1,0.5077,0.2705,0.0,0.0,0.031,0.0343
T0008012,2026-05-27,domestic_debit,europe,enterprise_retail,16.24,0.1294,0.0,0.0,0.0,0.028,0.0065
T0008013,2026-04-11,domestic_debit,latam,restaurants,11.34,0.104,0.0,0.0,0.0,0.028,0.0045
T0008014,2026-06-30,domestic_debit,north_america,grocery_fuel,9.34,0.0936,0.0,0.0,0.0,0.028,0.0037
T0008015,2026-05-12,tap_to_pay,north_america,grocery_fuel,26.99,0.2675,0.0945,0.0,0.0,0.024,0.0162
T0008016,2026-04-12,ecom_credit,north_america,grocery_fuel,24.61,0.3916,0.1821,0.0,0.0,0.026,0.0271
T0008017,2026-06-13,tap_to_pay,north_america,digital_goods,27.56,0.2725,0.0965,0.0,0.0,0.024,0.0165
T0008018,2026-06-30,ecom_credit,latam,grocery_fuel,45.99,0.7144,0.3403,0.0,0.0,0.026,0.0506
T0008019,2026-05-10,domestic_debit,latam,grocery_fuel,22.31,0.161,0.0,0.0,0.0,0.028,0.0089
T0008020,2026-04-07,domestic_debit,north_america,travel,70.19,0.41,0.0,0.0,0.0,0.028,0.0281
T0008021,2026-06-30,domestic_debit,europe,travel,54.26,0.3272,0.0,0.0,0.0,0.028,0.0217
T0008022,2026-06-09,domestic_debit,north_america,smb_retail,46.4,0.2863,0.0,0.0,0.0,0.028,0.0186
T0008023,2026-06-18,ecom_credit,north_america,enterprise_retail,64.69,0.9968,0.4787,0.0,0.0,0.026,0.0712
T0008024,2026-06-09,domestic_debit,north_america,travel,35.27,0.2284,0.0,0.0,0.0,0.028,0.0141
T0008025,2026-05-13,domestic_credit,north_america,grocery_fuel,6.38,0.1017,0.0453,0.0,0.0,0.031,0.0057
T0008026,2026-06-03,domestic_credit,north_america,digital_goods,13.21,0.1891,0.0938,0.0,0.0,0.031,0.0119
T0008027,2026-04-28,ecom_credit,north_america,travel,361.06,5.472,2.6718,0.0,0.0,0.026,0.3972
T0008028,2026-04-25,domestic_debit,north_america,travel,125.1,0.6955,0.0,0.0,0.0,0.028,0.05
T0008029,2026-05-10,domestic_debit,north_america,grocery_fuel,7.11,0.082,0.0,0.0,0.0,0.028,0.0028
T0008030,2026-05-17,cross_border,latam,restaurants,35.77,1.0967,0.2468,0.0,0.0,0.038,0.0465
T0008031,2026-04-19,tap_to_pay,north_america,enterprise_retail,72.04,0.664,0.2521,0.0,0.0,0.024,0.0432
T0008032,2026-05-20,ecom_credit,apac,smb_retail,56.53,0.8736,0.4183,0.0,0.0,0.026,0.0622
T0008033,2026-05-14,tap_to_pay,north_america,restaurants,19.4,0.2007,0.0679,0.0,0.0,0.024,0.0116
T0008034,2026-05-14,domestic_credit,north_america,enterprise_retail,22.38,0.3065,0.1589,0.0,0.0,0.031,0.0201
T0008035,2026-06-22,domestic_debit,north_america,smb_retail,6.86,0.0807,0.0,0.0,0.0,0.028,0.0027
T0008036,2026-04-05,domestic_debit,north_america,travel,26.03,0.1804,0.0,0.0,0.0,0.028,0.0104
T0008037,2026-04-09,domestic_credit,north_america,travel,187.74,2.4231,1.333,0.0,0.0,0.031,0.169
T0008038,2026-06-17,tap_to_pay,north_america,enterprise_retail,21.22,0.2167,0.0743,0.0,0.0,0.024,0.0127
T0008039,2026-05-29,domestic_debit,north_america,enterprise_retail,23.83,0.1689,0.0,0.0,0.0,0.028,0.0095
T0008040,2026-06-28,ecom_credit,latam,smb_retail,46.4,0.7206,0.3434,0.0,0.0,0.026,0.051
T0008041,2026-06-21,domestic_debit,europe,enterprise_retail,23.51,0.1673,0.0,0.0,0.0,0.028,0.0094
T0008042,2026-05-20,ecom_credit,latam,travel,207.9,3.1593,1.5385,0.0,0.0,0.026,0.2287
T0008043,2026-06-04,domestic_credit,latam,grocery_fuel,33.03,0.4428,0.2345,0.0,0.0,0.031,0.0297
T0008044,2026-06-07,domestic_debit,north_america,enterprise_retail,10.4,0.0991,0.0,0.0,0.0,0.028,0.0042
T0008045,2026-06-05,domestic_debit,europe,smb_retail,4.92,0.0706,0.0,0.0,0.0,0.028,0.002
T0008046,2026-05-30,domestic_debit,europe,smb_retail,8.48,0.0891,0.0,0.0,0.0,0.028,0.0034
T0008047,2026-05-06,ecom_credit,north_america,digital_goods,34.66,0.5434,0.2565,0.0,0.0,0.026,0.0381
T0008048,2026-04-11,cross_border,latam,smb_retail,59.39,1.8076,0.4098,0.0,0.0,0.038,0.0772
T0008049,2026-06-05,cross_border,north_america,restaurants,69.62,2.1156,0.4804,0.0,0.0,0.038,0.0905
T0008050,2026-06-15,domestic_debit,europe,smb_retail,12.9,0.1121,0.0,0.0,0.0,0.028,0.0052
T0008051,2026-04-06,domestic_credit,north_america,smb_retail,42.08,0.5586,0.2988,0.0,0.0,0.031,0.0379
T0008052,2026-05-31,domestic_debit,north_america,travel,91.69,0.5218,0.0,0.0,0.0,0.028,0.0367
T0008053,2026-05-21,ecom_credit,apac,enterprise_retail,32.94,0.5174,0.2438,0.0,0.0,0.026,0.0362
T0008054,2026-05-01,domestic_debit,apac,grocery_fuel,10.6,0.1001,0.0,0.0,0.0,0.028,0.0042
T0008055,2026-06-12,ecom_credit,north_america,grocery_fuel,98.79,1.5117,0.731,0.0,0.0,0.026,0.1087
T0008056,2026-05-30,domestic_debit,apac,travel,24.28,0.1713,0.0,0.0,0.0,0.028,0.0097
T0008057,2026-06-20,domestic_debit,europe,digital_goods,18.2,0.1396,0.0,0.0,0.0,0.028,0.0073
T0008058,2026-04-10,domestic_debit,latam,enterprise_retail,22.92,0.1642,0.0,0.0,0.0,0.028,0.0092
T0008059,2026-04-12,domestic_credit,apac,smb_retail,29.36,0.3958,0.2085,0.0,0.0,0.031,0.0264
T0008060,2026-06-04,domestic_debit,north_america,travel,22.57,0.1624,0.0,0.0,0.0,0.028,0.009
T0008061,2026-04-18,ecom_credit,apac,smb_retail,60.17,0.9286,0.4453,0.0,0.0,0.026,0.0662
T0008062,2026-05-10,domestic_credit,north_america,grocery_fuel,4.44,0.0768,0.0315,0.0,0.0,0.031,0.004
T0008063,2026-04-27,domestic_debit,europe,travel,70.4,0.4111,0.0,0.0,0.0,0.028,0.0282
T0008064,2026-05-09,cross_border,europe,grocery_fuel,61.56,1.873,0.4248,0.0,0.0,0.038,0.08
T0008065,2026-06-04,domestic_debit,europe,grocery_fuel,64.6,0.3809,0.0,0.0,0.0,0.028,0.0258
T0008066,2026-06-26,domestic_debit,north_america,smb_retail,9.65,0.0952,0.0,0.0,0.0,0.028,0.0039
T0008067,2026-06-03,domestic_credit,europe,enterprise_retail,51.47,0.6788,0.3654,0.0,0.0,0.031,0.0463
T0008068,2026-06-27,domestic_credit,europe,enterprise_retail,23.45,0.3202,0.1665,0.0,0.0,0.031,0.0211
T0008069,2026-05-19,domestic_credit,apac,smb_retail,58.03,0.7628,0.412,0.0,0.0,0.031,0.0522
T0008070,2026-06-10,domestic_credit,north_america,smb_retail,78.67,1.027,0.5586,0.0,0.0,0.031,0.0708
T0008071,2026-06-16,domestic_credit,north_america,restaurants,69.11,0.9046,0.4907,0.0,0.0,0.031,0.0622
T0008072,2026-04-30,domestic_debit,apac,smb_retail,12.38,0.1094,0.0,0.0,0.0,0.028,0.005
T0008073,2026-05-11,domestic_credit,latam,travel,31.42,0.4222,0.2231,0.0,0.0,0.031,0.0283
T0008074,2026-05-22,ecom_credit,north_america,enterprise_retail,41.3,0.6436,0.3056,0.0,0.0,0.026,0.0454
T0008075,2026-06-05,ecom_credit,apac,grocery_fuel,91.7,1.4047,0.6786,0.0,0.0,0.026,0.1009
T0008076,2026-04-11,domestic_debit,north_america,digital_goods,4.12,0.0664,0.0,0.0,0.0,0.028,0.0016
T0008077,2026-05-25,domestic_debit,north_america,smb_retail,9.07,0.0922,0.0,0.0,0.0,0.028,0.0036
T0008078,2026-04-05,tap_to_pay,north_america,enterprise_retail,7.42,0.0953,0.026,0.0,0.0,0.024,0.0045
T0008079,2026-05-11,domestic_debit,europe,enterprise_retail,9.58,0.0948,0.0,0.0,0.0,0.028,0.0038
T0008080,2026-06-03,domestic_debit,north_america,smb_retail,14.05,0.1181,0.0,0.0,0.0,0.028,0.0056
T0008081,2026-04-03,domestic_credit,europe,restaurants,39.44,0.5248,0.28,0.0,0.0,0.031,0.0355
T0008082,2026-06-11,cross_border,europe,enterprise_retail,46.54,1.4209,0.3211,0.0,0.0,0.038,0.0605
T0008083,2026-05-31,ecom_credit,europe,enterprise_retail,55.31,0.8552,0.4093,0.0,0.0,0.026,0.0608
T0008084,2026-04-06,ecom_credit,north_america,digital_goods,10.98,0.1858,0.0813,0.0,0.0,0.026,0.0121
T0008085,2026-05-01,domestic_credit,europe,travel,8.71,0.1315,0.0618,0.0,0.0,0.031,0.0078
T0008086,2026-06-25,cross_border,europe,digital_goods,7.34,0.2409,0.0506,0.0,0.0,0.038,0.0095
T0008087,2026-04-27,cross_border,north_america,smb_retail,15.28,0.4799,0.1054,0.0,0.0,0.038,0.0199
T0008088,2026-05-04,domestic_debit,apac,grocery_fuel,41.73,0.262,0.0,0.0,0.0,0.028,0.0167
T0008089,2026-06-30,cross_border,europe,enterprise_retail,5.87,0.1967,0.0405,0.0,0.0,0.038,0.0076
T0008090,2026-04-19,cross_border,latam,travel,75.75,2.3001,0.5227,0.0,0.0,0.038,0.0985
T0008091,2026-06-10,domestic_debit,europe,smb_retail,29.46,0.1982,0.0,0.0,0.0,0.028,0.0118
T0008092,2026-04-13,domestic_credit,north_america,enterprise_retail,113.42,1.4718,0.8053,0.0,0.0,0.031,0.1021
T0008093,2026-06-05,cross_border,north_america,digital_goods,21.53,0.6681,0.1486,0.0,0.0,0.038,0.028
T0008094,2026-04-30,domestic_debit,europe,digital_goods,10.01,0.0971,0.0,0.0,0.0,0.028,0.004
T0008095,2026-06-14,domestic_debit,europe,enterprise_retail,74.49,0.4323,0.0,0.0,0.0,0.028,0.0298
T0008096,2026-06-15,domestic_debit,europe,digital_goods,8.4,0.0887,0.0,0.0,0.0,0.028,0.0034
T0008097,2026-05-12,ecom_credit,north_america,enterprise_retail,31.79,0.5,0.2352,0.0,0.0,0.026,0.035
T0008098,2026-04-13,domestic_debit,europe,enterprise_retail,46.74,0.288,0.0,0.0,0.0,0.028,0.0187
T0008099,2026-06-13,domestic_debit,europe,smb_retail,13.19,0.1136,0.0,0.0,0.0,0.028,0.0053
T0008100,2026-04-01,domestic_debit,apac,restaurants,51.81,0.3144,0.0,0.0,0.0,0.028,0.0207
T0008101,2026-06-05,domestic_credit,north_america,grocery_fuel,23.71,0.3235,0.1683,0.0,0.0,0.031,0.0213
T0008102,2026-04-05,domestic_credit,apac,enterprise_retail,8.41,0.1276,0.0597,0.0,0.0,0.031,0.0076
T0008103,2026-06-04,domestic_credit,latam,grocery_fuel,7.7,0.1186,0.0547,0.0,0.0,0.031,0.0069
T0008104,2026-05-01,domestic_credit,latam,travel,132.02,1.7099,0.9373,0.0,0.0,0.031,0.1188
T0008105,2026-04-13,ecom_credit,europe,travel,57.2,0.8837,0.4233,0.0,0.0,0.026,0.0629
T0008106,2026-05-19,ecom_credit,north_america,travel,85.66,1.3135,0.6339,0.0,0.0,0.026,0.0942
T0008107,2026-06-04,tap_to_pay,north_america,enterprise_retail,12.4,0.1391,0.0434,0.0,0.0,0.024,0.0074
T0008108,2026-05-20,domestic_debit,north_america,smb_retail,8.67,0.0901,0.0,0.0,0.0,0.028,0.0035
T0008109,2026-05-06,domestic_credit,north_america,smb_retail,91.23,1.1877,0.6477,0.0,0.0,0.031,0.0821
T0008110,2026-05-03,tap_to_pay,europe,digital_goods,6.73,0.0892,0.0236,0.0,0.0,0.024,0.004
T0008111,2026-04-21,ecom_credit,north_america,digital_goods,35.41,0.5547,0.262,0.0,0.0,0.026,0.039
T0008112,2026-04-29,domestic_credit,north_america,smb_retail,104.5,1.3576,0.7419,0.0,0.0,0.031,0.094
T0008113,2026-06-10,domestic_debit,north_america,digital_goods,8.18,0.0875,0.0,0.0,0.0,0.028,0.0033
T0008114,2026-04-26,domestic_debit,north_america,enterprise_retail,66.3,0.3898,0.0,0.0,0.0,0.028,0.0265
T0008115,2026-05-12,domestic_debit,north_america,digital_goods,19.36,0.1457,0.0,0.0,0.0,0.028,0.0077
T0008116,2026-06-25,domestic_debit,north_america,grocery_fuel,25.65,0.1784,0.0,0.0,0.0,0.028,0.0103
T0008117,2026-05-20,domestic_debit,north_america,enterprise_retail,51.56,0.3131,0.0,0.0,0.0,0.028,0.0206
T0008118,2026-06-17,cross_border,apac,grocery_fuel,63.94,1.9446,0.4412,0.0,0.0,0.038,0.0831
T0008119,2026-06-06,domestic_credit,europe,smb_retail,18.81,0.2608,0.1336,0.0,0.0,0.031,0.0169
T0008120,2026-05-07,domestic_debit,north_america,enterprise_retail,38.77,0.2466,0.0,0.0,0.0,0.028,0.0155
T0008121,2026-04-13,domestic_debit,apac,enterprise_retail,37.16,0.2382,0.0,0.0,0.0,0.028,0.0149
T0008122,2026-06-05,ecom_credit,north_america,enterprise_retail,32.33,0.5082,0.2392,0.0,0.0,0.026,0.0356
T0008123,2026-04-13,ecom_credit,europe,travel,70.15,1.0793,0.5191,0.0,0.0,0.026,0.0772
T0008124,2026-04-05,ecom_credit,latam,grocery_fuel,21.83,0.3496,0.1615,0.0,0.0,0.026,0.024
T0008125,2026-05-28,domestic_debit,europe,digital_goods,6.89,0.0808,0.0,0.0,0.0,0.028,0.0028
T0008126,2026-05-14,cross_border,europe,smb_retail,34.61,1.0618,0.2388,0.0,0.0,0.038,0.045
T0008127,2026-04-01,domestic_credit,europe,enterprise_retail,51.58,0.6802,0.3662,0.0,0.0,0.031,0.0464
T0008128,2026-06-14,tap_to_pay,north_america,digital_goods,28.26,0.2787,0.0989,0.0,0.0,0.024,0.017
T0008129,2026-04-26,domestic_debit,europe,grocery_fuel,53.25,0.3219,0.0,0.0,0.0,0.028,0.0213
T0008130,2026-04-22,domestic_credit,europe,enterprise_retail,42.0,0.5576,0.2982,0.0,0.0,0.031,0.0378
T0008131,2026-04-27,domestic_credit,europe,enterprise_retail,116.36,1.5094,0.8262,0.0,0.0,0.031,0.1047
T0008132,2026-05-25,domestic_debit,europe,restaurants,3.93,0.0654,0.0,0.0,0.0,0.028,0.0016
T0008133,2026-06-02,domestic_credit,north_america,enterprise_retail,11.37,0.1655,0.0807,0.0,0.0,0.031,0.0102
T0008134,2026-04-05,domestic_credit,europe,smb_retail,38.87,0.5175,0.276,0.0,0.0,0.031,0.035
T0008135,2026-06-22,ecom_credit,north_america,digital_goods,38.43,0.6003,0.2844,0.0,0.0,0.026,0.0423
T0008136,2026-04-09,domestic_debit,north_america,enterprise_retail,19.46,0.1462,0.0,0.0,0.0,0.028,0.0078
T0008137,2026-05-26,domestic_credit,europe,enterprise_retail,49.26,0.6505,0.3497,0.0,0.0,0.031,0.0443
T0008138,2026-05-25,domestic_debit,apac,grocery_fuel,3.59,0.0637,0.0,0.0,0.0,0.028,0.0014
T0008139,2026-05-31,domestic_debit,north_america,enterprise_retail,55.81,0.3352,0.0,0.0,0.0,0.028,0.0223
T0008140,2026-04-25,domestic_credit,north_america,enterprise_retail,123.89,1.6058,0.8796,0.0,0.0,0.031,0.1115
T0008141,2026-04-21,domestic_debit,europe,enterprise_retail,66.85,0.3926,0.0,0.0,0.0,0.028,0.0267
T0008142,2026-06-22,cross_border,apac,digital_goods,74.25,2.2549,0.5123,0.0,0.0,0.038,0.0965
T0008143,2026-04-10,domestic_debit,latam,grocery_fuel,25.75,0.1789,0.0,0.0,0.0,0.028,0.0103
T0008144,2026-05-22,domestic_debit,north_america,digital_goods,8.14,0.0873,0.0,0.0,0.0,0.028,0.0033
T0008145,2026-05-10,cross_border,north_america,enterprise_retail,117.6,3.5598,0.8114,0.0,0.0,0.038,0.1529
T0008146,2026-04-16,ecom_credit,latam,smb_retail,70.07,1.0781,0.5185,0.0,0.0,0.026,0.0771
T0008147,2026-06-24,ecom_credit,north_america,restaurants,3.59,0.0742,0.0266,0.0,0.0,0.026,0.0039
T0008148,2026-04-07,domestic_credit,latam,restaurants,7.84,0.1204,0.0557,0.0,0.0,0.031,0.0071
T0008149,2026-06-10,ecom_credit,europe,enterprise_retail,82.89,1.2716,0.6134,0.0,0.0,0.026,0.0912
T0008150,2026-04-14,domestic_debit,apac,grocery_fuel,20.19,0.15,0.0,0.0,0.0,0.028,0.0081
T0008151,2026-05-06,domestic_credit,north_america,travel,133.47,1.7284,0.9476,0.0,0.0,0.031,0.1201
T0008152,2026-04-08,domestic_debit,europe,smb_retail,7.06,0.0817,0.0,0.0,0.0,0.028,0.0028
T0008153,2026-04-20,domestic_debit,north_america,grocery_fuel,16.24,0.1294,0.0,0.0,0.0,0.028,0.0065
T0008154,2026-05-15,domestic_credit,apac,enterprise_retail,52.55,0.6926,0.3731,0.0,0.0,0.031,0.0473
T0008155,2026-06-05,domestic_credit,apac,smb_retail,23.57,0.3217,0.1673,0.0,0.0,0.031,0.0212
T0008156,2026-05-16,ecom_credit,north_america,grocery_fuel,61.17,0.9437,0.4527,0.0,0.0,0.026,0.0673
T0008157,2026-05-08,domestic_credit,north_america,grocery_fuel,53.14,0.7002,0.3773,0.0,0.0,0.031,0.0478
T0008158,2026-06-16,ecom_credit,latam,restaurants,7.35,0.131,0.0544,0.0,0.0,0.026,0.0081
T0008159,2026-06-28,domestic_credit,europe,smb_retail,111.32,1.4449,0.7904,0.0,0.0,0.031,0.1002
T0008160,2026-05-29,domestic_debit,north_america,travel,189.87,1.0323,0.0,0.0,0.0,0.028,0.0759
T0008161,2026-06-20,domestic_debit,europe,digital_goods,14.63,0.1211,0.0,0.0,0.0,0.028,0.0059
T0008162,2026-05-02,ecom_credit,north_america,enterprise_retail,19.06,0.3078,0.141,0.0,0.0,0.026,0.021
T0008163,2026-06-03,domestic_credit,north_america,enterprise_retail,48.79,0.6445,0.3464,0.0,0.0,0.031,0.0439
T0008164,2026-06-02,domestic_credit,north_america,travel,112.89,1.465,0.8015,0.0,0.0,0.031,0.1016
T0008165,2026-04-08,ecom_credit,north_america,enterprise_retail,28.25,0.4466,0.2091,0.0,0.0,0.026,0.0311
T0008166,2026-05-02,domestic_credit,north_america,enterprise_retail,40.23,0.5349,0.2856,0.0,0.0,0.031,0.0362
T0008167,2026-05-14,ecom_credit,north_america,smb_retail,70.89,1.0904,0.5246,0.0,0.0,0.026,0.078
T0008168,2026-06-26,domestic_debit,apac,smb_retail,105.56,0.5939,0.0,0.0,0.0,0.028,0.0422
T0008169,2026-05-05,domestic_credit,north_america,smb_retail,59.63,0.7833,0.4234,0.0,0.0,0.031,0.0537
T0008170,2026-05-12,domestic_debit,europe,smb_retail,26.09,0.1807,0.0,0.0,0.0,0.028,0.0104
T0008171,2026-04-17,domestic_debit,north_america,digital_goods,35.56,0.2299,0.0,0.0,0.0,0.028,0.0142
T0008172,2026-06-09,ecom_credit,europe,smb_retail,26.7,0.4232,0.1976,0.0,0.0,0.026,0.0294
T0008173,2026-06-08,domestic_debit,north_america,grocery_fuel,38.99,0.2477,0.0,0.0,0.0,0.028,0.0156
T0008174,2026-05-09,ecom_credit,apac,digital_goods,37.01,0.5789,0.2739,0.0,0.0,0.026,0.0407
T0008175,2026-04-30,ecom_credit,apac,grocery_fuel,50.62,0.7844,0.3746,0.0,0.0,0.026,0.0557
T0008176,2026-05-18,ecom_credit,north_america,smb_retail,48.4,0.7508,0.3582,0.0,0.0,0.026,0.0532
T0008177,2026-05-01,domestic_credit,north_america,smb_retail,40.54,0.5389,0.2878,0.0,0.0,0.031,0.0365
T0008178,2026-06-13,domestic_debit,north_america,enterprise_retail,7.14,0.0821,0.0,0.0,0.0,0.028,0.0029
T0008179,2026-06-14,domestic_debit,north_america,grocery_fuel,36.49,0.2347,0.0,0.0,0.0,0.028,0.0146
T0008180,2026-06-09,domestic_credit,europe,smb_retail,42.18,0.5599,0.2995,0.0,0.0,0.031,0.038
T0008181,2026-05-13,ecom_credit,north_america,smb_retail,171.35,2.6074,1.268,0.0,0.0,0.026,0.1885
T0008182,2026-04-24,domestic_debit,latam,smb_retail,4.82,0.0701,0.0,0.0,0.0,0.028,0.0019
