settlement_id,txn_ref,settle_date,gross_usd,interchange,scheme_fee,net_usd
STL007325,TXN007325,2026-06-08,98.92,1.73,0.14,97.05
STL021822,TXN021822,2026-06-08,352.41,5.91,0.49,346.01
STL001180,TXN001180,2026-06-02,70.07,0.95,0.09,69.03
STL046149,TXN046149,2026-06-03,351.11,6.95,0.49,343.67
STL031599,TXN031599,2026-06-07,214.08,3.22,0.28,210.58
STL041939,TXN041939,2026-06-05,171.63,2.01,0.22,169.4
STL034168,TXN034168,2026-06-13,42.77,0.93,0.06,41.78
STL018626,TXN018626,2026-06-08,198.55,3.38,0.28,194.89
STL046047,TXN046047,2026-06-13,140.47,1.68,0.18,138.61
STL024670,TXN024670,2026-06-06,56.43,1.2,0.08,55.15
STL010992,TXN010992,2026-06-02,295.56,4.36,0.38,290.82
STL012963,TXN012963,2026-06-12,44.6,0.68,0.06,43.86
STL011607,TXN011607,2026-06-07,205.8,2.37,0.27,203.16
STL042975,TXN042975,2026-06-07,161.61,3.57,1.78,156.26
STL030379,TXN030379,2026-06-05,451.64,9.81,4.97,436.86
STL016918,TXN016918,2026-06-04,84.98,1.76,0.12,83.1
STL035553,TXN035553,2026-06-10,195.58,3.33,0.27,191.98
STL043985,TXN043985,2026-06-08,144.57,2.49,0.2,141.88
STL041871,TXN041871,2026-06-13,291.41,5.78,0.41,285.22
STL031456,TXN031456,2026-06-06,190.43,3.24,0.27,186.92
STL044754,TXN044754,2026-06-07,140.85,2.42,0.2,138.23
STL037488,TXN037488,2026-06-02,253.98,4.29,0.36,249.33
STL028517,TXN028517,2026-06-15,627.2,13.58,6.9,606.72
STL024050,TXN024050,2026-06-03,192.36,2.91,0.25,189.2
STL013680,TXN013680,2026-06-14,190.3,2.21,0.25,187.84
STL030137,TXN030137,2026-06-04,103.16,1.29,0.13,101.74
STL004457,TXN004457,2026-06-14,30.08,0.69,0.04,29.35
STL033785,TXN033785,2026-06-03,357.49,6.0,0.5,350.99
STL047132,TXN047132,2026-06-11,116.94,2.03,0.16,114.75
STL028316,TXN028316,2026-06-09,225.71,4.5,0.32,220.89
STL005516,TXN005516,2026-06-02,38.36,0.61,0.05,37.7
STL014081,TXN014081,2026-06-03,295.53,4.98,0.41,290.14
STL027330,TXN027330,2026-06-15,8.74,0.3,0.01,8.43
STL028585,TXN028585,2026-06-06,191.44,2.22,0.25,188.97
STL030136,TXN030136,2026-06-04,87.03,1.8,0.12,85.11
STL011723,TXN011723,2026-06-06,217.62,2.5,0.28,214.84
STL028984,TXN028984,2026-06-14,108.18,1.73,0.14,106.31
STL035758,TXN035758,2026-06-03,286.18,4.82,0.4,280.96
STL003854,TXN003854,2026-06-11,234.86,5.15,2.58,227.13
STL035918,TXN035918,2026-06-04,489.06,9.64,0.68,478.74
STL010181,TXN010181,2026-06-09,189.22,2.2,0.25,186.77
STL024785,TXN024785,2026-06-06,23.91,0.57,0.03,23.31
STL014931,TXN014931,2026-06-02,315.33,6.25,0.44,308.64
STL031572,TXN031572,2026-06-08,110.36,1.37,0.14,108.85
STL019129,TXN019129,2026-06-02,503.1,9.91,0.7,492.49
STL044858,TXN044858,2026-06-15,35.05,0.58,0.05,34.42
STL002733,TXN002733,2026-06-12,44.69,0.84,0.06,43.79
STL016418,TXN016418,2026-06-03,61.55,1.3,0.09,60.16
STL029906,TXN029906,2026-06-02,28.1,0.51,0.04,27.55
STL039266,TXN039266,2026-06-08,11.09,0.38,0.01,10.7
STL024757,TXN024757,2026-06-12,127.18,1.55,0.17,125.46
STL027073,TXN027073,2026-06-03,399.03,7.88,0.56,390.59
STL029660,TXN029660,2026-06-11,142.0,1.95,0.18,139.87
STL000204,TXN000204,2026-06-06,111.89,1.95,0.16,109.78
STL015531,TXN015531,2026-06-06,448.52,7.5,0.63,440.39
STL013520,TXN013520,2026-06-11,170.43,2.61,0.22,167.6
STL013075,TXN013075,2026-06-08,196.02,3.92,0.27,191.83
STL007043,TXN007043,2026-06-06,114.74,2.34,0.16,112.24
STL034900,TXN034900,2026-06-15,214.28,2.46,0.28,211.54
STL048329,TXN048329,2026-06-15,90.72,1.16,0.12,89.44
STL033813,TXN033813,2026-06-11,213.12,4.26,0.3,208.56
STL047644,TXN047644,2026-06-14,454.57,7.6,0.64,446.33
STL029011,TXN029011,2026-06-09,186.72,2.17,0.24,184.31
STL018205,TXN018205,2026-06-05,25.11,0.47,0.03,24.61
STL029237,TXN029237,2026-06-10,338.43,5.68,0.47,332.28
STL029341,TXN029341,2026-06-12,653.41,14.15,7.19,632.07
STL048544,TXN048544,2026-06-02,193.7,2.24,0.25,191.21
STL023429,TXN023429,2026-06-08,205.76,3.1,0.27,202.39
STL006444,TXN006444,2026-06-14,14.6,0.34,0.02,14.24
STL021182,TXN021182,2026-06-05,477.33,9.41,0.67,467.25
STL030705,TXN030705,2026-06-07,219.38,4.38,0.31,214.69
STL029404,TXN029404,2026-06-05,180.75,3.08,0.25,177.42
STL039320,TXN039320,2026-06-11,168.14,1.98,0.22,165.94
STL028511,TXN028511,2026-06-15,231.73,4.62,0.32,226.79
STL047679,TXN047679,2026-06-13,887.8,19.19,9.77,858.84
STL015554,TXN015554,2026-06-02,63.71,0.88,0.08,62.75
STL037009,TXN037009,2026-06-03,744.69,16.11,8.19,720.39
STL032815,TXN032815,2026-06-11,88.78,1.14,0.12,87.52
STL029387,TXN029387,2026-06-10,120.97,2.46,0.17,118.34
STL043927,TXN043927,2026-06-08,122.1,2.48,0.17,119.45
STL022261,TXN022261,2026-06-02,402.17,7.94,0.56,393.67
STL032409,TXN032409,2026-06-02,206.71,2.38,0.27,204.06
STL048748,TXN048748,2026-06-14,215.37,2.47,0.28,212.62
STL041394,TXN041394,2026-06-05,550.29,10.83,0.77,538.69
STL003029,TXN003029,2026-06-10,214.88,3.65,0.3,210.93
STL027840,TXN027840,2026-06-15,198.41,2.29,0.26,195.86
STL020937,TXN020937,2026-06-05,171.16,2.01,0.22,168.93
STL049914,TXN049914,2026-06-12,135.76,2.34,0.19,133.23
STL017630,TXN017630,2026-06-04,87.28,1.13,0.11,86.04
STL005760,TXN005760,2026-06-07,13.58,0.35,0.02,13.21
STL000112,TXN000112,2026-06-04,288.15,6.3,3.17,278.68
STL016668,TXN016668,2026-06-14,124.04,1.96,0.16,121.92
STL028912,TXN028912,2026-06-14,122.03,2.48,0.17,119.38
STL047531,TXN047531,2026-06-11,228.22,3.87,0.32,224.03
STL007561,TXN007561,2026-06-05,355.62,5.97,0.5,349.15
STL031322,TXN031322,2026-06-07,211.29,3.59,0.3,207.4
STL016622,TXN016622,2026-06-11,177.55,2.07,0.23,175.25
STL024877,TXN024877,2026-06-08,18.43,0.4,0.02,18.01
STL032769,TXN032769,2026-06-09,58.24,0.82,0.08,57.34
STL040784,TXN040784,2026-06-06,83.27,1.47,0.12,81.68
STL026792,TXN026792,2026-06-11,471.93,9.3,0.66,461.97
STL026716,TXN026716,2026-06-08,120.95,1.48,0.16,119.31
STL041773,TXN041773,2026-06-12,372.52,6.25,0.52,365.75
STL030301,TXN030301,2026-06-02,210.76,2.42,0.27,208.07
STL013319,TXN013319,2026-06-07,586.79,11.54,0.82,574.43
STL041505,TXN041505,2026-06-09,581.35,11.44,0.81,569.1
STL046427,TXN046427,2026-06-08,80.51,1.06,0.1,79.35
STL009502,TXN009502,2026-06-03,235.35,4.69,0.33,230.33
STL000191,TXN000191,2026-06-09,27.15,0.5,0.04,26.61
STL015743,TXN015743,2026-06-08,176.93,2.7,0.23,174.0
STL002623,TXN002623,2026-06-06,73.08,0.98,0.1,72.0
STL006759,TXN006759,2026-06-05,61.89,0.86,0.08,60.95
STL037203,TXN037203,2026-06-12,12.07,0.3,0.02,11.75
STL032788,TXN032788,2026-06-02,318.43,5.35,0.45,312.63
STL011718,TXN011718,2026-06-15,22.54,0.45,0.03,22.06
STL015523,TXN015523,2026-06-09,123.57,1.51,0.16,121.9
STL005284,TXN005284,2026-06-15,54.08,0.78,0.07,53.23
STL013529,TXN013529,2026-06-15,625.93,12.31,0.88,612.74
STL046814,TXN046814,2026-06-02,59.84,1.06,0.08,58.7
STL017750,TXN017750,2026-06-06,45.39,0.86,0.06,44.47
STL045263,TXN045263,2026-06-15,123.32,1.5,0.16,121.66
STL036330,TXN036330,2026-06-03,631.49,13.68,6.95,610.86
STL040395,TXN040395,2026-06-11,172.33,2.02,0.22,170.09
STL009658,TXN009658,2026-06-05,46.87,0.87,0.07,45.93
STL010411,TXN010411,2026-06-10,256.91,4.34,0.36,252.21
STL034646,TXN034646,2026-06-03,283.77,6.2,3.12,274.45
STL016545,TXN016545,2026-06-07,644.33,13.95,7.09,623.29
STL016093,TXN016093,2026-06-11,172.96,2.03,0.22,170.71
STL035901,TXN035901,2026-06-15,103.04,1.29,0.13,101.62
STL025941,TXN025941,2026-06-07,122.93,2.13,0.17,120.63
STL031096,TXN031096,2026-06-08,127.34,2.2,0.18,124.96
STL018163,TXN018163,2026-06-08,103.67,1.3,0.13,102.24
STL014546,TXN014546,2026-06-13,105.43,1.32,0.14,103.97
STL036369,TXN036369,2026-06-09,34.82,0.58,0.05,34.19
STL002910,TXN002910,2026-06-14,293.55,6.41,3.23,283.91
STL008285,TXN008285,2026-06-05,248.92,4.21,0.35,244.36
STL026207,TXN026207,2026-06-11,847.97,18.33,9.33,820.31
STL035454,TXN035454,2026-06-06,537.88,11.66,5.92,520.3
STL028543,TXN028543,2026-06-10,315.18,5.3,0.44,309.44
STL005048,TXN005048,2026-06-08,111.78,1.38,0.15,110.25
STL015096,TXN015096,2026-06-13,59.13,0.83,0.08,58.22
STL034103,TXN034103,2026-06-07,173.98,2.04,0.23,171.71
STL005652,TXN005652,2026-06-11,81.2,1.06,0.11,80.03
STL023191,TXN023191,2026-06-08,88.67,1.14,0.12,87.41
STL007334,TXN007334,2026-06-14,161.22,3.57,1.77,155.88
STL000302,TXN000302,2026-06-13,65.14,1.17,0.09,63.88
STL003776,TXN003776,2026-06-04,136.44,1.64,0.18,134.62
STL036689,TXN036689,2026-06-07,110.43,1.37,0.14,108.92
STL033920,TXN033920,2026-06-02,27.06,0.49,0.04,26.53
STL003926,TXN003926,2026-06-05,173.93,2.04,0.23,171.66
STL028176,TXN028176,2026-06-09,78.65,1.04,0.1,77.51
STL045235,TXN045235,2026-06-08,94.24,1.2,0.12,92.92
STL047275,TXN047275,2026-06-14,7.01,0.28,0.01,6.72
STL024314,TXN024314,2026-06-03,537.01,10.57,0.75,525.69
STL006820,TXN006820,2026-06-14,276.31,4.66,0.39,271.26
STL001351,TXN001351,2026-06-02,238.21,4.75,0.33,233.13
STL030965,TXN030965,2026-06-14,432.09,7.23,0.6,424.26
STL037320,TXN037320,2026-06-11,385.35,7.61,0.54,377.2
STL012628,TXN012628,2026-06-08,85.88,1.77,0.12,83.99
STL005883,TXN005883,2026-06-12,24.39,0.58,0.03,23.78
STL032476,TXN032476,2026-06-02,40.51,0.77,0.06,39.68
STL011269,TXN011269,2026-06-10,259.25,3.85,0.34,255.06
STL041259,TXN041259,2026-06-12,217.69,3.69,0.3,213.7
STL032447,TXN032447,2026-06-14,12.38,0.34,0.02,12.02
STL016748,TXN016748,2026-06-04,222.1,3.33,0.29,218.48
STL014247,TXN014247,2026-06-04,179.8,3.07,0.25,176.48
STL010004,TXN010004,2026-06-07,444.05,9.65,4.88,429.52
STL014756,TXN014756,2026-06-05,182.08,4.01,2.0,176.07
STL033317,TXN033317,2026-06-05,484.0,9.54,0.68,473.78
STL028056,TXN028056,2026-06-03,211.53,2.43,0.27,208.83
STL024506,TXN024506,2026-06-13,183.4,2.79,0.24,180.37
STL021102,TXN021102,2026-06-04,162.93,3.6,1.79,157.54
STL000048,TXN000048,2026-06-07,88.94,2.01,0.98,85.95
STL023042,TXN023042,2026-06-11,15.95,0.44,0.02,15.49
STL023644,TXN023644,2026-06-10,313.4,5.27,0.44,307.69
STL047507,TXN047507,2026-06-14,205.54,4.52,2.26,198.76
STL013160,TXN013160,2026-06-11,126.22,1.54,0.16,124.52
STL009559,TXN009559,2026-06-07,378.61,7.48,0.53,370.6
STL034897,TXN034897,2026-06-03,492.0,9.69,0.69,481.62
STL014120,TXN014120,2026-06-13,160.84,1.9,0.21,158.73
STL027587,TXN027587,2026-06-06,38.84,0.62,0.05,38.17
STL020296,TXN020296,2026-06-08,120.65,1.91,0.16,118.58
STL037391,TXN037391,2026-06-12,50.04,0.93,0.07,49.04
STL034783,TXN034783,2026-06-10,185.38,2.16,0.24,182.98
STL042587,TXN042587,2026-06-02,172.9,2.03,0.22,170.65
STL042710,TXN042710,2026-06-12,633.73,12.46,0.89,620.38
STL013875,TXN013875,2026-06-06,136.7,2.36,0.19,134.15
STL031688,TXN031688,2026-06-15,144.56,1.73,0.19,142.64
STL029940,TXN029940,2026-06-15,469.66,7.85,0.66,461.15
STL039081,TXN039081,2026-06-13,84.91,1.5,0.12,83.29
STL047150,TXN047150,2026-06-10,51.8,0.75,0.07,50.98
STL030424,TXN030424,2026-06-07,30.84,0.76,0.34,29.74
STL018634,TXN018634,2026-06-03,94.79,1.55,0.12,93.12
STL038404,TXN038404,2026-06-07,187.5,2.18,0.24,185.08
STL037361,TXN037361,2026-06-06,423.65,7.09,0.59,415.97
STL012071,TXN012071,2026-06-05,172.22,2.02,0.22,169.98
STL020623,TXN020623,2026-06-05,131.7,2.67,0.18,128.85
STL026420,TXN026420,2026-06-08,126.77,2.19,0.18,124.4
STL023955,TXN023955,2026-06-13,863.07,18.66,9.49,834.92
STL004101,TXN004101,2026-06-09,346.83,6.86,0.49,339.48
STL043390,TXN043390,2026-06-12,299.99,4.42,0.39,295.18
STL028931,TXN028931,2026-06-08,424.24,7.1,0.59,416.55
STL023872,TXN023872,2026-06-04,75.96,1.01,0.1,74.85
STL043712,TXN043712,2026-06-05,217.05,3.68,0.3,213.07
STL006839,TXN006839,2026-06-05,81.32,1.06,0.11,80.15
STL030355,TXN030355,2026-06-06,103.99,2.13,0.15,101.71
STL032473,TXN032473,2026-06-12,163.54,1.93,0.21,161.4
STL019299,TXN019299,2026-06-13,147.84,2.98,0.21,144.65
STL036527,TXN036527,2026-06-02,176.54,2.06,0.23,174.25
STL032375,TXN032375,2026-06-08,132.01,1.6,0.17,130.24
STL030601,TXN030601,2026-06-02,206.26,4.12,0.29,201.85
STL021599,TXN021599,2026-06-10,107.8,1.34,0.14,106.32
STL045225,TXN045225,2026-06-12,201.1,3.42,0.28,197.4
STL048927,TXN048927,2026-06-15,327.88,6.49,0.46,320.93
STL012954,TXN012954,2026-06-13,180.57,2.11,0.23,178.23
STL042138,TXN042138,2026-06-12,136.28,1.64,0.18,134.46
STL031684,TXN031684,2026-06-12,69.41,1.45,0.1,67.86
STL004194,TXN004194,2026-06-05,83.68,0.77,0.07,82.84
STL041391,TXN041391,2026-06-07,124.32,1.52,0.16,122.64
STL005173,TXN005173,2026-06-05,9.61,0.26,0.01,9.34
STL012838,TXN012838,2026-06-10,151.91,1.81,0.2,149.9
STL024643,TXN024643,2026-06-10,132.73,2.29,0.19,130.25
STL036936,TXN036936,2026-06-12,161.61,1.91,0.21,159.49
STL033629,TXN033629,2026-06-07,141.7,1.7,0.18,139.82
STL012215,TXN012215,2026-06-15,148.87,2.56,0.21,146.1
STL023669,TXN023669,2026-06-09,167.52,1.97,0.22,165.33
STL028335,TXN028335,2026-06-12,414.46,6.94,0.58,406.94
STL014226,TXN014226,2026-06-07,428.86,7.18,0.6,421.08
STL002100,TXN002100,2026-06-13,84.02,1.91,0.92,81.19
STL046199,TXN046199,2026-06-10,329.57,7.19,3.63,318.75
STL007906,TXN007906,2026-06-06,22.17,0.44,0.03,21.7
STL024963,TXN024963,2026-06-08,125.01,1.52,0.16,123.33
STL047743,TXN047743,2026-06-13,108.67,2.22,0.15,106.3
STL020730,TXN020730,2026-06-08,189.09,2.87,0.25,185.97
STL008274,TXN008274,2026-06-07,196.14,3.34,0.27,192.53
STL022944,TXN022944,2026-06-12,40.88,0.77,0.06,40.05
STL045567,TXN045567,2026-06-08,241.78,4.09,0.34,237.35
STL007704,TXN007704,2026-06-04,379.47,6.36,0.53,372.58
STL039746,TXN039746,2026-06-11,392.28,8.53,4.32,379.43
STL035931,TXN035931,2026-06-12,206.98,3.12,0.27,203.59
STL026212,TXN026212,2026-06-08,115.27,1.42,0.15,113.7
STL036460,TXN036460,2026-06-07,22.37,0.53,0.03,21.81
STL043387,TXN043387,2026-06-08,238.46,5.23,2.62,230.61
STL008943,TXN008943,2026-06-09,609.01,13.19,6.7,589.12
STL022669,TXN022669,2026-06-02,311.55,5.24,0.44,305.87
STL047943,TXN047943,2026-06-07,107.45,1.34,0.14,105.97
STL015216,TXN015216,2026-06-11,169.2,2.89,0.24,166.07
STL010760,TXN010760,2026-06-10,481.13,9.48,0.67,470.98
STL031935,TXN031935,2026-06-15,184.78,2.15,0.24,182.39
STL012876,TXN012876,2026-06-13,825.08,17.84,9.08,798.16
STL046528,TXN046528,2026-06-12,263.38,4.45,0.37,258.56
STL040694,TXN040694,2026-06-04,418.54,9.1,4.6,404.84
STL031054,TXN031054,2026-06-12,198.16,2.29,0.26,195.61
STL021266,TXN021266,2026-06-14,35.03,0.58,0.05,34.4
STL035734,TXN035734,2026-06-14,164.15,1.93,0.21,162.01
STL041882,TXN041882,2026-06-05,239.45,3.57,0.31,235.57
STL035224,TXN035224,2026-06-05,533.16,10.5,0.75,521.91
STL021978,TXN021978,2026-06-09,152.34,1.81,0.2,150.33
STL011182,TXN011182,2026-06-03,116.57,1.43,0.15,114.99
STL013235,TXN013235,2026-06-09,13.16,0.36,0.02,12.78
STL010655,TXN010655,2026-06-06,9.88,0.36,0.01,9.51
STL017663,TXN017663,2026-06-06,209.93,3.56,0.29,206.08
STL022658,TXN022658,2026-06-13,10.3,0.36,0.01,9.93
STL021407,TXN021407,2026-06-11,404.72,8.72,4.41,391.59
STL037868,TXN037868,2026-06-11,67.58,0.92,0.09,66.57
STL006950,TXN006950,2026-06-13,116.54,1.43,0.15,114.96
STL025219,TXN025219,2026-06-14,287.22,5.7,0.4,281.12
STL001493,TXN001493,2026-06-15,155.15,1.84,0.2,153.11
STL001148,TXN001148,2026-06-06,588.8,11.58,0.82,576.4
STL012038,TXN012038,2026-06-03,238.91,4.76,0.33,233.82
STL000449,TXN000449,2026-06-07,298.95,4.41,0.39,294.15
STL016775,TXN016775,2026-06-12,11.81,0.33,0.02,11.46
STL003751,TXN003751,2026-06-03,548.49,11.89,6.03,530.57
STL037679,TXN037679,2026-06-11,66.18,1.15,0.09,64.94
STL017331,TXN017331,2026-06-07,242.28,3.61,0.31,238.36
STL030607,TXN030607,2026-06-11,197.23,2.28,0.26,194.69
STL025948,TXN025948,2026-06-07,260.5,4.4,0.36,255.74
STL022237,TXN022237,2026-06-11,116.9,2.03,0.16,114.71
STL019361,TXN019361,2026-06-07,426.63,7.14,0.6,418.89
STL030236,TXN030236,2026-06-02,99.84,1.62,0.13,98.09
STL046205,TXN046205,2026-06-03,404.2,6.77,0.57,396.86
STL008182,TXN008182,2026-06-15,30.81,0.53,0.04,30.24
STL033159,TXN033159,2026-06-06,411.3,8.12,0.58,402.6
STL043436,TXN043436,2026-06-03,207.68,3.53,0.29,203.86
STL033417,TXN033417,2026-06-06,189.6,2.2,0.25,187.15
STL032427,TXN032427,2026-06-10,491.59,9.69,0.69,481.21
STL026109,TXN026109,2026-06-12,102.3,1.28,0.13,100.89
STL009872,TXN009872,2026-06-13,194.79,2.26,0.25,192.28
STL033740,TXN033740,2026-06-07,241.13,4.08,0.34,236.71
STL048693,TXN048693,2026-06-04,28.33,0.51,0.04,27.78
STL021963,TXN021963,2026-06-10,137.66,1.66,0.18,135.82
STL019168,TXN019168,2026-06-04,184.25,2.14,0.24,181.87
STL035689,TXN035689,2026-06-08,298.18,5.02,0.42,292.74
STL015998,TXN015998,2026-06-12,48.87,0.72,0.06,48.09
STL014001,TXN014001,2026-06-06,21.27,0.43,0.03,20.81
STL014351,TXN014351,2026-06-04,500.78,9.87,0.7,490.21
STL005218,TXN005218,2026-06-09,170.41,2.0,0.22,168.19
STL022181,TXN022181,2026-06-15,652.53,14.13,7.18,631.22
STL011242,TXN011242,2026-06-14,181.15,2.11,0.24,178.8
STL012720,TXN012720,2026-06-04,187.59,3.2,0.26,184.13
STL031667,TXN031667,2026-06-11,182.07,2.12,0.24,179.71
STL027482,TXN027482,2026-06-15,129.22,1.57,0.17,127.48
STL017446,TXN017446,2026-06-07,38.65,0.76,0.05,37.84
STL032269,TXN032269,2026-06-06,187.45,2.18,0.24,185.03
STL015380,TXN015380,2026-06-04,60.51,0.85,0.08,59.58
STL042650,TXN042650,2026-06-02,56.67,0.81,0.07,55.79
STL048174,TXN048174,2026-06-13,193.48,3.29,0.27,189.92
STL036616,TXN036616,2026-06-15,106.63,1.86,0.15,104.62
STL026434,TXN026434,2026-06-14,14.73,0.34,0.02,14.37
STL033192,TXN033192,2026-06-06,44.26,1.05,0.49,42.72
STL033881,TXN033881,2026-06-11,126.21,1.54,0.16,124.51
STL027388,TXN027388,2026-06-06,588.26,11.57,0.82,575.87
STL029290,TXN029290,2026-06-11,67.48,0.92,0.09,66.47
STL028579,TXN028579,2026-06-08,134.05,1.62,0.17,132.26
STL025380,TXN025380,2026-06-11,276.74,5.5,0.39,270.85
STL026107,TXN026107,2026-06-04,138.24,2.38,0.19,135.67
STL032436,TXN032436,2026-06-08,461.31,9.1,0.65,451.56
STL028891,TXN028891,2026-06-15,695.37,15.05,7.65,672.67
STL034447,TXN034447,2026-06-10,271.06,4.57,0.38,266.11
STL034432,TXN034432,2026-06-09,362.88,6.09,0.51,356.28
STL049518,TXN049518,2026-06-13,93.56,1.19,0.12,92.25
STL036035,TXN036035,2026-06-10,122.91,2.13,0.17,120.61
STL010309,TXN010309,2026-06-09,202.67,2.34,0.26,200.07
STL041386,TXN041386,2026-06-15,171.66,3.45,0.24,167.97
STL049231,TXN049231,2026-06-14,364.67,6.12,0.51,358.04
STL034318,TXN034318,2026-06-14,6.32,0.28,0.01,6.03
STL041154,TXN041154,2026-06-05,322.43,5.42,0.45,316.56
STL029292,TXN029292,2026-06-02,72.3,0.97,0.09,71.24
STL012889,TXN012889,2026-06-15,209.09,3.55,0.29,205.25
STL007183,TXN007183,2026-06-14,239.71,4.06,0.34,235.31
STL048606,TXN048606,2026-06-06,40.03,0.63,0.05,39.35
STL013932,TXN013932,2026-06-07,20.27,0.42,0.03,19.82
STL017890,TXN017890,2026-06-03,39.84,0.76,0.06,39.02
STL011507,TXN011507,2026-06-08,221.71,4.42,0.31,216.98
STL000593,TXN000593,2026-06-12,53.55,0.98,0.07,52.5
STL021631,TXN021631,2026-06-02,342.9,5.76,0.48,336.66
STL003182,TXN003182,2026-06-05,79.96,1.05,0.1,78.81
STL048836,TXN048836,2026-06-10,583.61,12.65,6.42,564.54
STL014231,TXN014231,2026-06-08,42.22,0.86,0.06,41.3
STL012045,TXN012045,2026-06-07,585.84,11.52,0.82,573.5
STL004553,TXN004553,2026-06-09,200.81,4.02,0.28,196.51
STL009384,TXN009384,2026-06-12,619.01,12.17,0.87,605.97
STL044429,TXN044429,2026-06-09,80.47,1.05,0.1,79.32
STL010183,TXN010183,2026-06-14,278.53,4.12,0.36,274.05
STL039933,TXN039933,2026-06-08,456.73,9.92,5.02,441.79
STL029342,TXN029342,2026-06-15,19.51,0.41,0.03,19.07
STL030253,TXN030253,2026-06-07,93.87,1.2,0.12,92.55
STL041822,TXN041822,2026-06-15,99.59,1.61,0.13,97.85
STL022955,TXN022955,2026-06-04,170.0,2.91,0.24,166.85
STL019041,TXN019041,2026-06-13,196.43,3.34,0.28,192.81
STL038006,TXN038006,2026-06-13,501.3,9.88,0.7,490.72
STL020957,TXN020957,2026-06-02,141.67,2.86,0.2,138.61
STL035076,TXN035076,2026-06-15,12.68,0.35,0.02,12.31
STL016600,TXN016600,2026-06-08,207.88,3.53,0.29,204.06
STL002591,TXN002591,2026-06-08,78.97,1.4,0.11,77.46
STL011104,TXN011104,2026-06-03,71.26,0.96,0.09,70.21
STL002527,TXN002527,2026-06-04,217.48,3.26,0.28,213.94
STL004407,TXN004407,2026-06-10,263.74,5.24,0.37,258.13
STL035460,TXN035460,2026-06-10,84.22,1.09,0.11,83.02
STL045082,TXN045082,2026-06-02,96.55,1.69,0.14,94.72
STL002705,TXN002705,2026-06-09,246.1,4.16,0.34,241.6
STL018976,TXN018976,2026-06-13,29.1,0.67,0.04,28.39
STL006758,TXN006758,2026-06-10,110.6,1.37,0.14,109.09
STL041788,TXN041788,2026-06-08,479.54,8.01,0.67,470.86
STL004352,TXN004352,2026-06-09,183.1,3.12,0.26,179.72
STL048514,TXN048514,2026-06-02,292.91,5.81,0.41,286.69
STL028440,TXN028440,2026-06-09,67.46,1.55,0.74,65.17
STL000001,TXN000001,2026-06-15,506.8,11.0,5.57,490.23
STL007516,TXN007516,2026-06-02,267.11,4.51,0.37,262.23
STL900043,TXN900043,2026-06-07,201.62,2.33,0.26,199.03
STL037786,TXN037786,2026-06-06,218.44,3.7,0.31,214.43
STL040354,TXN040354,2026-06-07,51.48,0.75,0.07,50.66
STL038949,TXN038949,2026-06-08,882.96,19.08,9.71,854.17
STL022227,TXN022227,2026-06-14,114.79,1.42,0.15,113.22
STL008244,TXN008244,2026-06-02,419.43,7.02,0.59,411.82
STL005159,TXN005159,2026-06-06,136.46,2.35,0.19,133.92
STL018591,TXN018591,2026-06-03,19.43,0.41,0.03,18.99
STL013368,TXN013368,2026-06-05,145.75,1.74,0.19,143.82
STL013135,TXN013135,2026-06-12,828.89,17.92,9.12,801.85
STL014388,TXN014388,2026-06-03,197.77,2.29,0.26,195.22
STL038100,TXN038100,2026-06-05,392.55,6.58,0.55,385.42
STL015511,TXN015511,2026-06-02,415.39,8.2,0.58,406.61
STL022241,TXN022241,2026-06-08,678.02,14.68,7.46,655.88
STL031752,TXN031752,2026-06-14,570.91,11.23,0.8,558.88
STL020295,TXN020295,2026-06-11,614.56,12.08,0.86,601.62
STL026496,TXN026496,2026-06-09,39.06,0.62,0.05,38.39
STL038196,TXN038196,2026-06-04,267.86,3.97,0.35,263.54
STL038389,TXN038389,2026-06-04,42.75,0.81,0.06,41.88
STL004730,TXN004730,2026-06-13,165.95,1.95,0.22,163.78
STL014015,TXN014015,2026-06-08,204.39,4.09,0.29,200.01
STL009395,TXN009395,2026-06-09,231.44,4.61,0.32,226.51
STL005753,TXN005753,2026-06-03,194.96,2.26,0.25,192.45
STL006694,TXN006694,2026-06-08,468.0,7.82,0.66,459.52
STL045056,TXN045056,2026-06-15,185.6,3.16,0.26,182.18
STL047980,TXN047980,2026-06-10,52.83,0.76,0.07,52.0
STL028974,TXN028974,2026-06-04,837.29,18.1,9.21,809.98
STL030054,TXN030054,2026-06-15,293.9,4.95,0.41,288.54
STL013493,TXN013493,2026-06-04,231.73,3.92,0.32,227.49
STL028980,TXN028980,2026-06-09,125.44,1.53,0.16,123.75
STL014348,TXN014348,2026-06-05,269.3,4.54,0.38,264.38
STL003115,TXN003115,2026-06-02,184.66,3.15,0.26,181.25
STL011095,TXN011095,2026-06-03,192.82,3.28,0.27,189.27
STL048180,TXN048180,2026-06-02,66.38,0.91,0.09,65.38
STL046574,TXN046574,2026-06-10,198.64,2.3,0.26,196.08
STL017650,TXN017650,2026-06-10,198.53,2.29,0.26,195.98
STL045712,TXN045712,2026-06-15,236.05,4.7,0.33,231.02
STL028338,TXN028338,2026-06-02,410.64,8.11,0.57,401.96
