invoice_id,vendor,category,invoice_date,entered_date,amount,approver
AP004060,Prairie Industries,marketing,2025-10-31,2025-11-03,56.81,M08
AP002405,Gable Services,hardware,2026-04-08,2026-04-10,212.28,M08
AP003195,Keystone Group,facilities,2026-01-24,2026-01-26,155.88,M14
AP003228,Keystone Works,professional_services,2026-01-31,2026-02-03,87.34,M04
AP000070,Amazon Web Services,infrastructure,2025-08-21,2025-08-25,176.55,M05
AP003864,Onyx Partners,software,2026-03-09,2026-03-09,804.89,M13
AP004094,Prairie Labs,office,2025-11-14,2025-11-14,392.47,M12
AP001823,Cinder Trading,marketing,2025-11-12,2025-11-13,217.57,M05
AP004083,Prairie Group,hardware,2026-03-11,2026-03-16,771.6,M10
AP004027,Prairie Consulting,hardware,2026-03-05,2026-03-09,1326.04,M04
AP002544,Harbor Supply,logistics,2025-12-17,2025-12-22,2238.53,M12
AP003463,Mosaic Services,facilities,2025-12-25,2025-12-25,276.07,M09
AP003993,Prairie Services,logistics,2026-06-21,2026-06-22,108.75,M03
AP001069,Global Catering Co,events,2026-06-06,2026-06-08,1551.46,M04
AP002897,Juniper Supply,events,2025-11-03,2025-11-05,905.01,M06
AP004829,Tundra Works,events,2026-03-18,2026-03-20,789.88,M05
AP004995,Umber Trading,professional_services,2025-07-09,2025-07-14,531.39,M11
AP000980,Wilson Sonsini,legal,2026-05-15,2026-05-18,8556.4,M04
AP002700,Harbor Trading,software,2025-07-02,2025-07-03,79.52,M03
AP002075,Ember Consulting,marketing,2026-03-05,2026-03-09,155.37,M09
AP002401,Gable Services,hardware,2026-03-13,2026-03-16,4185.52,M07
AP002849,Inlet Works,facilities,2025-11-19,2025-11-24,270.9,M07
AP003087,Keystone Services,office,2025-11-24,2025-11-24,433.24,M01
AP001215,CDW,hardware,2025-12-04,2025-12-08,2378.01,M13
AP003045,Juniper Trading,events,2025-08-14,2025-08-18,78.97,M02
AP005341,Wharf Works,professional_services,2026-01-23,2026-01-23,615.11,M02
AP004468,Rampart Labs,office,2025-11-21,2025-11-25,270.03,M05
AP001633,Borealis Works,hardware,2026-05-17,2026-05-19,1914.77,M12
AP004781,Tundra Industries,software,2026-06-12,2026-06-16,82.03,M08
AP000191,Amazon Web Services,infrastructure,2025-12-15,2025-12-17,2285.99,M09
AP003113,Keystone Solutions,events,2026-01-31,2026-02-02,107.05,M14
AP004853,Umber Supply,facilities,2025-12-05,2025-12-05,239.34,M04
AP000017,Amazon Web Services,infrastructure,2025-07-22,2025-07-22,1396.52,M01
AP003990,Prairie Services,logistics,2026-05-04,2026-05-06,311.52,M10
AP002539,Harbor Supply,logistics,2025-10-13,2025-10-17,34.68,M08
AP001472,Borealis Supply,marketing,2026-03-07,2026-03-09,357.63,M10
AP000545,Datadog,infrastructure,2026-04-04,2026-04-08,5946.4,M10
AP000113,Amazon Web Services,infrastructure,2025-10-16,2025-10-17,1822.19,M01
AP004261,Quarry Industries,logistics,2026-01-03,2026-01-07,275.06,M04
AP000734,Staples Business,office,2025-10-18,2025-10-21,112.1,M09
AP003610,Mosaic Trading,office,2026-03-19,2026-03-19,598.6,M06
AP005786,Northgate Logistics,logistics,2026-03-17,2026-03-19,987.9,M14
AP004322,Quarry Works,logistics,2026-06-11,2026-06-11,231.3,M12
AP001394,Acme Industries,facilities,2026-04-30,2026-05-01,202.07,M11
AP000281,Amazon Web Services,infrastructure,2026-03-13,2026-03-16,1388.38,M05
AP005687,Zephyr Group,logistics,2026-04-18,2026-04-22,409.01,M09
AP003717,Nimbus Group,logistics,2025-08-01,2025-08-01,514.11,M12
AP004709,Tundra Solutions,facilities,2025-10-02,2025-10-06,280.25,M09
AP001534,Borealis Consulting,facilities,2026-05-18,2026-05-20,76.22,M04
AP004184,Quarry Services,marketing,2026-03-21,2026-03-23,112.76,M04
AP000580,Salesforce,software,2026-01-08,2026-01-08,3676.62,M01
AP003766,Nimbus Works,software,2026-01-01,2026-01-02,260.66,M09
AP003388,Loom Labs,events,2025-11-28,2025-12-02,203.49,M14
AP004168,Quarry Supply,hardware,2026-05-16,2026-05-18,1005.79,M06
AP000305,Amazon Web Services,infrastructure,2026-03-10,2026-03-11,6859.59,M06
AP000641,Figma,software,2025-11-24,2025-11-24,709.25,M04
AP005552,Yonder Trading,office,2025-11-05,2025-11-10,721.39,M13
AP000921,Indeed,recruiting,2025-07-28,2025-07-28,1984.07,M01
AP004623,Sable Labs,marketing,2025-07-17,2025-07-21,47.9,M12
AP003412,Loom Works,facilities,2026-06-22,2026-06-23,276.06,M11
AP003442,Mosaic Supply,hardware,2026-02-19,2026-02-19,70.48,M06
AP000138,Amazon Web Services,infrastructure,2025-10-18,2025-10-21,5492.93,M14
AP002313,Fulcrum Group,professional_services,2025-07-16,2025-07-17,175.25,M06
AP004525,Sable Supply,software,2026-01-18,2026-01-22,471.92,M06
AP000705,Iron Mountain,facilities,2026-06-20,2026-06-22,276.15,M05
AP004638,Sable Labs,marketing,2026-05-11,2026-05-15,256.65,M09
AP000097,Amazon Web Services,infrastructure,2025-09-15,2025-09-18,1552.94,M14
AP005382,Yonder Services,facilities,2025-07-17,2025-07-17,641.94,M05
AP005052,Vela Solutions,software,2025-11-13,2025-11-17,478.86,M09
AP004015,Prairie Consulting,hardware,2025-07-04,2025-07-07,837.69,M10
AP000672,WeWork,facilities,2026-01-02,2026-01-02,8658.95,M09
AP002936,Juniper Solutions,facilities,2026-06-11,2026-06-15,671.64,M03
AP004062,Prairie Industries,marketing,2025-11-04,2025-11-05,1112.67,M05
AP001459,Borealis Supply,marketing,2025-09-14,2025-09-15,869.73,M01
AP000811,Uline,office,2025-08-31,2025-09-03,366.69,M14
AP001895,Dockside Consulting,office,2026-01-24,2026-01-27,477.01,M09
AP003137,Keystone Consulting,logistics,2025-12-16,2025-12-18,246.87,M10
AP001773,Cinder Group,office,2026-03-16,2026-03-16,114.7,M13
AP005560,Yonder Trading,office,2026-03-16,2026-03-16,64.09,M11
AP004192,Quarry Solutions,office,2025-07-11,2025-07-14,513.74,M03
AP000192,Amazon Web Services,infrastructure,2025-12-04,2025-12-08,3060.42,M04
AP003620,Nimbus Supply,hardware,2025-10-23,2025-10-27,241.42,M05
AP005820,Northgate Logistics,logistics,2025-07-11,2025-07-14,52851.72,M08
AP000805,Uline,office,2025-07-26,2025-07-29,276.88,M13
AP003632,Nimbus Supply,hardware,2026-05-30,2026-06-01,1234.82,M07
AP003941,Onyx Works,facilities,2026-03-09,2026-03-09,271.3,M12
AP002760,Inlet Solutions,logistics,2025-10-01,2025-10-06,184.25,M08
AP001317,Acme Solutions,software,2025-10-11,2025-10-15,516.39,M03
AP000541,Datadog,infrastructure,2026-03-31,2026-04-06,1822.76,M02
AP003322,Loom Consulting,marketing,2026-03-03,2026-03-09,438.96,M02
AP001211,CDW,hardware,2025-11-08,2025-11-11,5692.76,M04
AP000202,Amazon Web Services,infrastructure,2025-12-25,2025-12-29,2219.4,M01
AP001791,Cinder Labs,marketing,2025-11-22,2025-11-26,670.12,M10
AP005208,Wharf Services,professional_services,2025-11-05,2025-11-10,560.53,M02
AP005535,Yonder Works,office,2026-01-31,2026-02-02,172.08,M11
AP000882,Robert Half,recruiting,2025-12-20,2025-12-23,9018.78,M10
AP004517,Sable Supply,software,2025-07-15,2025-07-21,380.97,M13
AP005279,Wharf Partners,professional_services,2026-05-28,2026-06-01,522.3,M12
AP003854,Onyx Consulting,events,2026-02-21,2026-02-24,115.64,M04
AP005028,Vela Supply,facilities,2026-03-22,2026-03-23,141.13,M10
AP000619,Atlassian,software,2026-02-01,2026-02-03,1421.49,M10
AP001173,Meridian Travel,travel,2026-03-19,2026-03-23,340.49,M04
AP000813,Uline,office,2025-09-03,2025-09-05,181.77,M02
AP003887,Onyx Industries,facilities,2026-04-21,2026-04-24,81.99,M02
AP005303,Wharf Group,logistics,2025-11-19,2025-11-19,702.65,M14
AP001630,Borealis Works,hardware,2026-03-09,2026-03-12,306.01,M02
AP000029,Amazon Web Services,infrastructure,2025-07-15,2025-07-16,2502.22,M01
AP005386,Yonder Services,facilities,2025-10-10,2025-10-13,244.44,M08
AP004394,Rampart Consulting,professional_services,2025-11-20,2025-11-24,84.91,M13
AP005291,Wharf Industries,professional_services,2026-03-19,2026-03-23,224.93,M03
AP003370,Loom Group,events,2025-11-10,2025-11-14,214.48,M05
AP001709,Cinder Consulting,marketing,2025-08-09,2025-08-11,346.88,M04
AP001307,Acme Services,facilities,2025-11-30,2025-12-03,288.68,M10
AP003771,Nimbus Works,software,2026-03-16,2026-03-16,1430.03,M09
AP000256,Amazon Web Services,infrastructure,2026-02-01,2026-02-03,1513.0,M06
AP000797,Staples Business,office,2026-06-01,2026-06-03,39.85,M14
AP004339,Rampart Supply,software,2025-11-18,2025-11-24,364.5,M06
AP004177,Quarry Services,marketing,2025-09-12,2025-09-16,70.97,M10
AP000488,Snowflake,infrastructure,2026-05-15,2026-05-18,5145.24,M08
AP003472,Mosaic Solutions,events,2025-09-13,2025-09-15,367.27,M09
AP003157,Keystone Partners,hardware,2025-11-15,2025-11-17,469.91,M09
AP005711,Zephyr Works,logistics,2025-07-16,2025-07-16,468.82,M03
AP000250,Amazon Web Services,infrastructure,2026-01-28,2026-01-30,2488.33,M03
AP005368,Wharf Trading,hardware,2026-06-20,2026-06-22,868.09,M12
AP000321,Amazon Web Services,infrastructure,2026-04-05,2026-04-06,975.93,M10
AP002724,Inlet Supply,logistics,2025-11-16,2025-11-17,1243.25,M04
AP003670,Nimbus Solutions,facilities,2026-05-15,2026-05-18,175.91,M12
AP002239,Fulcrum Solutions,hardware,2025-09-14,2025-09-18,712.88,M10
AP005926,Loom Trading,hardware,2025-10-26,2025-11-01,524.05,M12
AP001102,Apex Print Media,marketing,2026-03-07,2026-03-09,2299.5,M12
AP002173,Ember Works,hardware,2026-05-14,2026-05-18,660.52,M07
AP000865,Robert Half,recruiting,2025-08-31,2025-09-02,7396.22,M14
AP003519,Mosaic Partners,hardware,2025-10-01,2025-10-02,579.87,M08
AP003307,Loom Solutions,professional_services,2025-12-24,2025-12-24,328.76,M10
AP003866,Onyx Partners,software,2026-04-21,2026-04-24,619.36,M02
AP002513,Gable Works,office,2026-01-17,2026-01-19,444.53,M08
AP005164,Vela Trading,facilities,2025-09-17,2025-09-17,1128.18,M03
AP003079,Keystone Services,office,2025-07-28,2025-07-29,56.09,M11
AP002267,Fulcrum Consulting,professional_services,2025-11-03,2025-11-05,703.93,M09
AP003143,Keystone Consulting,logistics,2026-03-21,2026-03-25,670.24,M14
AP002098,Ember Partners,events,2026-05-09,2026-05-12,43.8,M01
AP002080,Ember Partners,events,2025-08-20,2025-08-20,333.9,M06
AP001776,Cinder Group,office,2026-03-30,2026-04-03,924.86,M08
AP002714,Harbor Trading,software,2026-05-05,2026-05-05,816.93,M14
AP005674,Zephyr Group,logistics,2025-10-05,2025-10-09,328.81,M04
AP003038,Juniper Works,events,2026-03-08,2026-03-09,123.23,M10
AP000504,Datadog,infrastructure,2025-08-03,2025-08-07,2231.15,M14
AP003408,Loom Works,facilities,2026-05-22,2026-05-26,401.53,M11
AP001686,Cinder Services,facilities,2026-05-16,2026-05-19,1044.82,M10
AP000235,Amazon Web Services,infrastructure,2025-12-31,2026-01-02,3163.4,M04
AP002605,Harbor Consulting,marketing,2026-02-15,2026-02-16,225.67,M13
AP004417,Rampart Partners,logistics,2026-01-14,2026-01-14,263.86,M05
AP003737,Nimbus Labs,professional_services,2025-08-22,2025-08-26,810.44,M05
AP004380,Rampart Solutions,professional_services,2026-01-29,2026-02-02,275.1,M03
AP005117,Vela Industries,hardware,2026-06-09,2026-06-10,252.43,M11
AP002679,Harbor Works,hardware,2025-08-31,2025-09-01,156.61,M10
AP002331,Fulcrum Labs,software,2025-09-16,2025-09-22,255.59,M08
AP003283,Loom Services,professional_services,2025-12-19,2025-12-22,378.31,M02
AP003572,Mosaic Labs,hardware,2025-08-22,2025-08-25,151.81,M06
AP001655,Cinder Supply,events,2025-09-02,2025-09-05,186.72,M04
AP000262,Amazon Web Services,infrastructure,2026-01-28,2026-01-30,5871.72,M05
AP004333,Rampart Supply,software,2025-07-11,2025-07-15,162.06,M10
AP003895,Onyx Group,office,2025-07-17,2025-07-18,51.5,M01
AP003934,Onyx Works,facilities,2025-10-15,2025-10-17,385.52,M08
AP000428,Snowflake,infrastructure,2025-07-11,2025-07-11,13038.13,M13
AP005179,Vela Trading,facilities,2026-05-24,2026-05-25,488.6,M06
AP003631,Nimbus Supply,hardware,2026-06-19,2026-06-22,398.59,M08
AP001915,Dockside Partners,facilities,2025-11-18,2025-11-19,817.54,M03
AP003518,Mosaic Partners,hardware,2025-10-23,2025-10-27,640.81,M01
AP000154,Amazon Web Services,infrastructure,2025-11-24,2025-11-27,798.42,M12
AP003663,Nimbus Solutions,facilities,2025-12-14,2025-12-18,229.78,M01
AP001481,Borealis Services,hardware,2025-09-24,2025-09-26,986.33,M04
AP003420,Loom Trading,hardware,2026-01-22,2026-01-26,1228.87,M11
AP005013,Umber Trading,professional_services,2026-05-20,2026-05-20,230.76,M01
AP005289,Wharf Industries,professional_services,2026-01-04,2026-01-05,536.26,M10
AP005205,Wharf Services,professional_services,2025-10-16,2025-10-17,195.9,M01
AP004447,Rampart Group,professional_services,2025-08-23,2025-08-26,738.68,M08
AP004252,Quarry Industries,logistics,2025-09-29,2025-09-30,241.26,M05
AP000073,Amazon Web Services,infrastructure,2025-09-22,2025-09-24,2228.97,M03
AP004416,Rampart Partners,logistics,2026-01-21,2026-01-26,2228.37,M03
AP001508,Borealis Solutions,marketing,2026-01-14,2026-01-19,155.66,M10
AP001203,CDW,hardware,2025-10-17,2025-10-20,898.25,M08
AP000096,Amazon Web Services,infrastructure,2025-09-03,2025-09-05,1251.25,M14
AP001435,Acme Works,professional_services,2025-10-26,2025-10-27,232.37,M02
AP001946,Dockside Group,hardware,2025-10-29,2025-10-31,158.46,M09
AP000293,Amazon Web Services,infrastructure,2026-03-16,2026-03-16,1087.56,M10
AP001334,Acme Consulting,facilities,2025-08-05,2025-08-06,138.74,M12
AP000800,Staples Business,office,2026-06-03,2026-06-03,103.3,M06
AP002519,Gable Works,office,2026-04-29,2026-04-29,490.34,M05
AP002125,Ember Group,events,2025-12-29,2026-01-02,2440.63,M10
AP000665,WeWork,facilities,2025-10-09,2025-10-13,6661.36,M03
AP003667,Nimbus Solutions,facilities,2026-02-18,2026-02-23,156.34,M05
AP000436,Snowflake,infrastructure,2025-08-11,2025-08-13,2969.3,M04
AP001497,Borealis Services,hardware,2026-06-23,2026-06-23,402.2,M08
AP005084,Vela Partners,office,2025-09-14,2025-09-17,1581.86,M11
AP002221,Fulcrum Supply,marketing,2026-06-16,2026-06-22,425.5,M13
AP004143,Prairie Trading,professional_services,2026-02-21,2026-02-23,280.53,M09
AP002891,Juniper Supply,events,2025-09-21,2025-09-22,616.7,M10
AP000061,Amazon Web Services,infrastructure,2025-08-04,2025-08-05,747.71,M14
AP001049,Global Catering Co,events,2026-02-19,2026-02-19,336.45,M04
AP004408,Rampart Partners,logistics,2025-07-25,2025-07-28,108.1,M02
AP004469,Rampart Labs,office,2026-01-29,2026-02-02,281.83,M04
AP002863,Inlet Works,facilities,2026-06-06,2026-06-09,227.69,M09
AP004808,Tundra Labs,professional_services,2025-09-03,2025-09-04,380.47,M11
AP005031,Vela Supply,facilities,2026-06-09,2026-06-10,607.46,M01
AP002484,Gable Group,office,2025-12-17,2025-12-19,137.65,M07
AP003522,Mosaic Partners,hardware,2025-11-24,2025-11-24,302.81,M02
AP005064,Vela Consulting,office,2025-07-16,2025-07-18,125.48,M04
AP004834,Tundra Trading,facilities,2025-09-19,2025-09-23,342.45,M06
AP003100,Keystone Solutions,events,2025-09-06,2025-09-10,388.24,M03
AP005468,Yonder Industries,marketing,2025-12-18,2025-12-22,225.22,M09
AP004186,Quarry Services,marketing,2026-05-08,2026-05-12,198.84,M07
AP001457,Acme Trading,office,2026-06-05,2026-06-08,170.62,M12
AP003668,Nimbus Solutions,facilities,2026-04-12,2026-04-15,4501.39,M11
AP002613,Harbor Partners,software,2025-07-31,2025-08-04,714.43,M14
AP002996,Juniper Industries,events,2025-12-25,2025-12-29,204.37,M01
AP002671,Harbor Labs,professional_services,2026-01-29,2026-01-30,490.42,M09
AP001111,Apex Print Media,marketing,2026-05-18,2026-05-18,828.09,M08
AP003708,Nimbus Industries,facilities,2025-12-08,2025-12-10,503.55,M07
AP005447,Yonder Partners,marketing,2025-11-05,2025-11-06,295.81,M02
AP000085,Amazon Web Services,infrastructure,2025-09-01,2025-09-03,2860.54,M10
AP000267,Amazon Web Services,infrastructure,2026-02-23,2026-02-23,757.5,M05
AP001351,Acme Consulting,facilities,2026-03-29,2026-03-30,80.86,M13
AP001920,Dockside Partners,facilities,2026-03-16,2026-03-16,636.63,M03
AP000216,Amazon Web Services,infrastructure,2026-01-11,2026-01-12,1345.53,M13
AP004315,Quarry Works,logistics,2026-02-15,2026-02-16,2606.33,M13
AP000174,Amazon Web Services,infrastructure,2025-12-03,2025-12-05,2095.42,M01
AP003780,Nimbus Trading,software,2025-09-20,2025-09-22,656.48,M10
AP004156,Quarry Supply,hardware,2025-10-17,2025-10-17,666.65,M06
AP000777,Staples Business,office,2026-03-22,2026-03-24,38.24,M04
AP003350,Loom Industries,facilities,2025-08-05,2025-08-06,514.42,M10
AP003082,Keystone Services,office,2025-08-26,2025-08-26,134.34,M13
AP004329,Quarry Trading,logistics,2026-02-18,2026-02-20,139.64,M14
AP003430,Loom Trading,hardware,2026-05-02,2026-05-05,752.79,M13
AP000093,Amazon Web Services,infrastructure,2025-09-06,2025-09-08,3100.23,M11
AP001914,Dockside Partners,facilities,2025-11-14,2025-11-17,539.21,M11
AP005878,Northgate Logistics,logistics,2026-04-07,2026-04-10,771.32,M12
AP003938,Onyx Works,facilities,2025-12-31,2026-01-01,218.51,M02
AP001324,Acme Solutions,software,2025-12-28,2025-12-30,876.28,M11
AP003150,Keystone Consulting,logistics,2026-06-17,2026-06-19,211.53,M12
AP003678,Nimbus Consulting,office,2025-12-13,2025-12-15,206.31,M07
AP005388,Yonder Services,facilities,2025-11-14,2025-11-17,263.15,M11
AP002235,Fulcrum Services,hardware,2026-06-14,2026-06-17,737.81,M01
AP005259,Wharf Partners,professional_services,2025-07-21,2025-07-25,521.01,M03
AP005564,Yonder Trading,office,2026-05-30,2026-06-02,224.52,M07
AP002827,Inlet Labs,facilities,2025-07-22,2025-07-22,82.41,M07
AP003966,Prairie Supply,facilities,2025-08-22,2025-08-26,189.16,M13
AP005509,Yonder Labs,facilities,2025-11-30,2025-12-01,1672.02,M13
AP003423,Loom Trading,hardware,2026-02-08,2026-02-10,571.34,M08
AP000847,Uline,office,2026-05-29,2026-06-01,294.12,M10
AP001240,CDW,hardware,2026-05-12,2026-05-13,2160.87,M13
AP003735,Nimbus Group,logistics,2026-06-18,2026-06-22,335.49,M10
AP001926,Dockside Industries,software,2025-09-10,2025-09-15,331.67,M03
AP003367,Loom Group,events,2025-08-06,2025-08-06,1518.0,M13
AP002234,Fulcrum Services,hardware,2026-05-15,2026-05-18,594.56,M13
AP000279,Amazon Web Services,infrastructure,2026-02-23,2026-02-26,1146.87,M12
AP000333,Amazon Web Services,infrastructure,2026-04-06,2026-04-06,1377.12,M14
AP000623,Atlassian,software,2026-03-25,2026-03-26,535.82,M05
AP001967,Dockside Labs,logistics,2026-02-06,2026-02-06,117.61,M04
AP005396,Yonder Services,facilities,2026-03-18,2026-03-18,214.36,M01
AP001959,Dockside Labs,logistics,2025-10-03,2025-10-03,527.9,M12
AP003119,Keystone Solutions,events,2026-05-11,2026-05-12,395.75,M04
AP000548,Datadog,infrastructure,2026-05-13,2026-05-13,1590.64,M12
AP004363,Rampart Services,logistics,2026-01-08,2026-01-12,1409.77,M02
AP001270,Verizon Business,telecom,2026-03-16,2026-03-19,1143.06,M10
AP003305,Loom Solutions,professional_services,2025-11-11,2025-11-14,412.97,M03
AP005196,Wharf Supply,professional_services,2026-05-09,2026-05-11,846.46,M05
AP004656,Sable Works,office,2026-01-01,2026-01-05,299.64,M06
AP000166,Amazon Web Services,infrastructure,2025-10-30,2025-10-31,1228.22,M12
AP000757,Staples Business,office,2026-01-12,2026-01-15,33.82,M02
AP000280,Amazon Web Services,infrastructure,2026-01-28,2026-02-02,1326.49,M03
AP004343,Rampart Supply,software,2026-03-22,2026-03-23,259.93,M14
AP000068,Amazon Web Services,infrastructure,2025-08-13,2025-08-18,4757.19,M09
AP003601,Mosaic Trading,office,2025-07-23,2025-07-25,498.08,M02
AP003880,Onyx Industries,facilities,2025-12-21,2025-12-22,536.01,M01
AP001667,Cinder Supply,events,2026-04-02,2026-04-02,102.18,M11
AP004429,Rampart Industries,facilities,2025-08-03,2025-08-05,1188.63,M13
AP001614,Borealis Labs,logistics,2026-05-12,2026-05-13,168.83,M01
