expense_id,employee_id,department,expense_type,expense_date,amount,cabin_class
TE001295,E021,marketing,rideshare,2026-01-17,63.21,
TE008637,E156,sales,rideshare,2025-10-03,78.42,
TE014570,E261,customer_success,meals,2025-09-11,33.66,
TE021315,E380,engineering,lodging,2026-02-05,259.18,
TE004727,E085,engineering,lodging,2025-11-10,336.91,
TE011089,E197,g_and_a,software,2026-01-01,137.57,
TE020024,E358,marketing,rideshare,2025-07-27,65.75,
TE007564,E135,sales,meals,2025-07-16,61.52,
TE011717,E209,marketing,conference,2026-05-21,1432.57,
TE017947,E323,marketing,office_supplies,2025-10-05,76.0,
TE000834,E015,engineering,rideshare,2026-04-07,59.85,
TE008951,E162,marketing,rideshare,2025-09-05,40.27,
TE017521,E315,marketing,meals,2026-01-20,42.97,
TE002223,E041,sales,meals,2026-06-16,27.79,
TE004838,E087,sales,airfare,2026-03-24,877.35,economy
TE015502,E277,marketing,rideshare,2026-01-27,25.03,
TE004722,E085,engineering,rideshare,2026-06-02,38.16,
TE019952,E358,marketing,rideshare,2026-02-20,71.3,
TE012967,E232,engineering,airfare,2025-12-31,219.26,economy
TE007481,E134,engineering,meals,2026-06-02,40.48,
TE008773,E158,engineering,lodging,2026-06-12,402.88,
TE007071,E128,customer_success,airfare,2026-05-11,693.7,economy
TE002889,E051,g_and_a,office_supplies,2026-02-28,43.83,
TE020106,E359,g_and_a,lodging,2025-12-28,314.37,
TE004577,E083,g_and_a,rideshare,2025-12-31,63.82,
TE013176,E237,g_and_a,meals,2025-10-25,26.29,
TE021168,E376,g_and_a,meals,2025-10-01,55.95,
TE016767,E301,engineering,software,2025-07-29,60.5,
TE018658,E336,customer_success,office_supplies,2026-06-10,105.93,
TE008521,E154,marketing,conference,2025-07-28,1210.62,
TE019391,E349,marketing,software,2026-01-05,186.38,
TE004429,E080,customer_success,meals,2025-11-19,24.44,
TE021523,E077,customer_success,lodging,2026-05-19,186.83,
TE004010,E072,engineering,meals,2025-10-17,29.29,
TE008687,E157,sales,meals,2025-10-15,58.96,
TE008515,E154,marketing,conference,2025-09-23,787.02,
TE013707,E245,sales,rideshare,2025-10-29,45.78,
TE006205,E111,marketing,meals,2026-05-30,42.37,
TE006913,E125,customer_success,meals,2026-05-04,29.57,
TE011806,E210,marketing,meals,2025-12-17,26.01,
TE000258,E005,marketing,rideshare,2025-11-13,65.53,
TE011442,E203,customer_success,meals,2025-08-19,53.1,
TE019901,E357,sales,meals,2025-09-01,34.85,
TE008065,E146,customer_success,conference,2026-03-03,1028.72,
TE011041,E196,customer_success,office_supplies,2025-09-27,10.21,
TE021257,E379,marketing,meals,2025-08-15,33.18,
TE013554,E243,engineering,conference,2025-11-15,249.18,
TE001478,E026,sales,airfare,2025-12-12,816.69,economy
TE015013,E268,g_and_a,rideshare,2026-01-21,14.23,
TE016681,E299,sales,meals,2025-10-24,45.8,
TE015031,E268,g_and_a,software,2025-07-23,106.73,
TE004002,E072,engineering,software,2026-05-08,152.97,
TE003462,E062,g_and_a,meals,2026-03-20,58.53,
TE013234,E238,marketing,meals,2025-10-10,24.98,
TE013567,E243,engineering,airfare,2025-08-26,636.7,economy
TE005672,E101,customer_success,software,2025-08-21,151.26,
TE006215,E111,marketing,rideshare,2026-02-03,43.21,
TE012459,E222,sales,airfare,2026-05-15,810.57,economy
TE000948,E017,customer_success,lodging,2025-12-16,201.8,
TE006387,E114,customer_success,airfare,2025-09-02,202.8,economy
TE008527,E154,marketing,airfare,2026-04-09,1134.3,economy
TE015298,E274,engineering,rideshare,2025-10-20,85.99,
TE007605,E136,g_and_a,lodging,2025-08-02,302.54,
TE004674,E085,engineering,rideshare,2025-12-08,19.68,
TE002735,E049,engineering,meals,2025-12-29,31.34,
TE006468,E116,sales,airfare,2025-07-23,550.88,economy
TE005517,E099,g_and_a,lodging,2026-03-16,282.04,
TE012627,E225,g_and_a,conference,2025-12-06,1190.31,
TE013040,E234,customer_success,meals,2026-03-11,41.26,
TE014909,E266,marketing,lodging,2025-10-23,196.71,
TE013959,E250,marketing,rideshare,2026-05-22,48.74,
TE004104,E073,sales,office_supplies,2026-02-04,13.69,
TE010698,E190,customer_success,meals,2026-04-30,22.65,
TE004291,E077,customer_success,conference,2026-05-01,1632.05,
TE010423,E185,sales,meals,2026-06-21,64.82,
TE015553,E277,marketing,lodging,2026-04-17,253.3,
TE017977,E323,marketing,airfare,2026-03-02,310.16,economy
TE017851,E321,g_and_a,meals,2026-03-16,24.14,
TE000005,E001,g_and_a,meals,2025-09-03,24.37,
TE012220,E218,g_and_a,airfare,2026-05-07,339.11,economy
TE004126,E073,sales,rideshare,2026-06-26,60.56,
TE011993,E214,g_and_a,airfare,2026-06-25,1012.85,economy
TE009926,E177,engineering,airfare,2025-09-11,1292.82,economy
TE019045,E344,g_and_a,meals,2026-06-06,65.73,
TE021462,E077,customer_success,meals,2026-03-08,87.9,
TE021006,E373,engineering,lodging,2026-01-24,335.3,
TE020823,E371,marketing,meals,2025-09-03,22.21,
TE019739,E355,engineering,meals,2026-05-17,31.82,
TE018978,E343,marketing,meals,2026-01-15,43.18,
TE016305,E291,g_and_a,office_supplies,2026-06-08,109.97,
TE015005,E268,g_and_a,rideshare,2026-03-21,57.92,
TE001558,E027,sales,conference,2025-10-24,1363.47,
TE000920,E016,engineering,lodging,2025-10-16,405.14,
TE015803,E281,customer_success,airfare,2025-09-12,855.26,economy
TE009621,E173,engineering,meals,2025-11-04,36.77,
TE000430,E008,customer_success,rideshare,2025-09-09,45.67,
TE011087,E197,g_and_a,meals,2026-01-18,35.44,
TE014964,E268,g_and_a,lodging,2025-11-23,189.8,
TE012629,E225,g_and_a,office_supplies,2026-01-21,78.4,
TE010995,E195,customer_success,meals,2026-05-25,25.93,
TE014796,E265,customer_success,conference,2025-11-11,1719.23,
TE013973,E250,marketing,office_supplies,2025-10-19,82.43,
TE005294,E094,sales,meals,2026-04-01,54.12,
TE006475,E116,sales,rideshare,2026-03-26,69.37,
TE011813,E210,marketing,airfare,2025-10-04,1260.67,economy
TE007867,E141,sales,airfare,2025-10-23,691.83,economy
TE018027,E324,engineering,rideshare,2025-10-06,36.95,
TE010518,E186,sales,meals,2026-04-03,50.56,
TE020556,E366,marketing,lodging,2025-07-12,418.14,
TE001497,E026,sales,airfare,2026-01-27,864.07,economy
TE008030,E144,g_and_a,meals,2026-03-16,49.96,
TE015270,E274,engineering,lodging,2026-05-12,229.45,
TE011166,E198,g_and_a,airfare,2026-06-12,400.96,economy
TE010090,E180,customer_success,meals,2026-04-12,24.63,
TE009985,E178,engineering,office_supplies,2026-05-23,68.4,
TE017593,E317,customer_success,meals,2026-04-26,52.18,
TE010386,E185,sales,meals,2026-01-16,33.32,
TE019796,E355,engineering,rideshare,2025-08-24,34.46,
TE017010,E305,customer_success,conference,2026-03-09,533.51,
TE019054,E344,g_and_a,meals,2026-05-28,72.41,
TE015625,E278,sales,meals,2026-02-20,19.98,
TE009053,E163,sales,meals,2025-11-17,49.63,
TE009969,E178,engineering,lodging,2025-07-29,466.06,
TE009368,E169,customer_success,software,2026-03-18,159.56,
TE003272,E058,marketing,lodging,2025-12-30,289.59,
TE006529,E117,customer_success,meals,2025-07-05,32.67,
TE012248,E219,engineering,airfare,2025-07-27,1184.96,economy
TE008566,E155,g_and_a,office_supplies,2025-11-12,44.84,
TE007236,E131,marketing,airfare,2025-12-17,551.28,economy
TE009496,E171,engineering,meals,2026-01-27,22.85,
TE001224,E021,marketing,office_supplies,2025-09-05,50.16,
TE008407,E152,sales,software,2025-12-23,181.79,
TE019011,E343,marketing,lodging,2026-01-06,142.63,
TE010894,E193,g_and_a,lodging,2025-11-01,352.19,
TE008596,E155,g_and_a,meals,2026-02-06,26.41,
TE020295,E362,g_and_a,airfare,2026-02-15,461.38,economy
TE016187,E288,customer_success,office_supplies,2026-05-22,34.87,
TE017876,E321,g_and_a,meals,2026-01-20,65.13,
TE011702,E208,g_and_a,conference,2026-06-21,557.17,
TE012268,E220,marketing,meals,2025-09-01,72.44,
TE008917,E161,g_and_a,meals,2025-07-19,43.81,
TE003935,E070,customer_success,meals,2025-12-30,35.05,
TE001704,E031,engineering,rideshare,2026-01-04,66.88,
TE002393,E044,engineering,airfare,2026-03-09,841.81,economy
TE020913,E372,sales,meals,2025-11-16,20.45,
TE020163,E360,marketing,rideshare,2026-02-19,47.78,
TE007164,E130,marketing,rideshare,2025-08-20,26.65,
TE011651,E208,g_and_a,meals,2026-03-17,30.89,
TE018199,E326,engineering,rideshare,2025-08-30,84.39,
TE018272,E329,sales,meals,2026-02-06,36.27,
TE003368,E060,customer_success,meals,2026-01-15,65.02,
TE017514,E315,marketing,rideshare,2025-12-29,65.49,
TE007472,E134,engineering,meals,2026-04-05,33.93,
TE004745,E086,sales,airfare,2025-10-24,1138.3,economy
TE013534,E243,engineering,conference,2025-11-09,607.37,
TE016920,E303,engineering,airfare,2026-02-12,851.84,economy
TE020668,E368,customer_success,rideshare,2025-12-13,37.68,
TE013182,E237,g_and_a,lodging,2025-09-26,395.79,
TE017946,E323,marketing,meals,2025-07-02,47.04,
TE003002,E053,engineering,meals,2026-06-12,16.85,
TE001521,E027,sales,rideshare,2025-07-19,85.19,
TE001821,E033,g_and_a,meals,2025-11-30,74.18,
TE003080,E054,engineering,airfare,2025-12-17,1215.41,economy
TE004795,E086,sales,lodging,2026-02-05,355.63,
TE018015,E324,engineering,airfare,2026-02-25,1372.07,economy
TE008256,E148,marketing,meals,2026-01-01,37.71,
TE004035,E072,engineering,software,2025-09-17,19.55,
TE017746,E319,g_and_a,rideshare,2025-11-29,11.84,
TE016878,E303,engineering,software,2026-05-31,165.24,
TE016889,E303,engineering,meals,2025-07-27,38.89,
TE001190,E020,g_and_a,meals,2025-10-12,32.85,
TE002745,E049,engineering,software,2026-02-09,32.17,
TE009246,E166,engineering,rideshare,2026-05-29,23.1,
TE006103,E109,sales,lodging,2026-02-16,431.97,
TE014672,E263,sales,airfare,2026-03-25,726.64,economy
TE009044,E163,sales,meals,2026-05-30,56.51,
TE003219,E057,customer_success,meals,2025-09-29,49.76,
TE017460,E314,customer_success,meals,2025-08-04,64.7,
TE005700,E102,marketing,meals,2025-08-05,55.28,
TE017122,E306,g_and_a,airfare,2025-08-16,311.24,economy
TE013245,E238,marketing,rideshare,2025-11-07,72.97,
TE009468,E171,engineering,airfare,2026-05-15,1264.07,economy
TE011851,E211,engineering,lodging,2025-12-22,374.8,
TE007117,E129,marketing,office_supplies,2025-10-27,30.95,
TE006772,E122,engineering,conference,2025-10-12,364.02,
TE003621,E066,sales,meals,2026-02-11,40.78,
TE014369,E257,sales,meals,2025-07-06,16.56,
TE020333,E362,g_and_a,rideshare,2025-10-25,47.78,
TE007636,E136,g_and_a,meals,2026-02-26,21.49,
TE000436,E008,customer_success,software,2025-08-01,74.44,
TE000391,E008,customer_success,rideshare,2025-10-17,49.09,
TE014886,E266,marketing,meals,2025-09-18,17.08,
TE004225,E075,marketing,meals,2025-07-09,30.1,
TE014816,E265,customer_success,software,2026-04-17,82.08,
TE004851,E087,sales,meals,2025-08-18,51.69,
TE004053,E072,engineering,conference,2025-08-02,1689.43,
TE001063,E018,engineering,meals,2026-05-02,53.55,
TE020700,E369,marketing,meals,2025-11-14,21.5,
TE008788,E158,engineering,rideshare,2025-12-26,39.7,
TE017112,E306,g_and_a,meals,2025-09-08,39.02,
TE000168,E004,customer_success,rideshare,2026-02-22,39.43,
TE010735,E190,customer_success,software,2025-07-15,145.27,
TE013430,E241,customer_success,airfare,2025-08-03,914.25,economy
TE011002,E195,customer_success,rideshare,2026-03-04,33.01,
TE008163,E147,customer_success,office_supplies,2025-09-14,10.26,
TE019466,E350,engineering,rideshare,2025-07-24,59.77,
TE012765,E228,g_and_a,office_supplies,2025-08-13,44.48,
TE000759,E014,sales,rideshare,2026-01-26,60.28,
TE013248,E238,marketing,airfare,2026-01-14,972.27,economy
TE005154,E091,marketing,rideshare,2025-12-09,20.98,
TE008874,E160,engineering,software,2025-07-08,111.11,
TE012809,E229,sales,lodging,2025-11-12,263.53,
TE014780,E264,engineering,meals,2025-10-05,30.09,
TE012397,E222,sales,lodging,2026-06-20,425.67,
TE011922,E213,g_and_a,airfare,2026-03-13,605.1,economy
TE012829,E229,sales,software,2025-08-13,173.35,
TE003340,E060,customer_success,lodging,2026-04-08,367.57,
TE016891,E303,engineering,meals,2026-05-02,52.33,
TE016102,E286,engineering,rideshare,2025-12-11,50.09,
TE019568,E352,customer_success,conference,2025-09-26,1038.07,
TE001729,E031,engineering,meals,2025-09-20,36.85,
TE016901,E303,engineering,meals,2026-06-01,30.83,
TE016585,E298,engineering,meals,2025-12-25,20.29,
TE017194,E307,g_and_a,airfare,2025-07-16,1276.94,economy
TE009114,E164,g_and_a,lodging,2026-05-13,182.62,
TE008223,E148,marketing,airfare,2026-01-05,332.94,economy
TE010507,E186,sales,lodging,2025-08-13,384.63,
TE009292,E167,customer_success,lodging,2026-02-22,352.91,
TE020889,E371,marketing,meals,2025-08-01,28.42,
TE008820,E159,g_and_a,conference,2025-10-24,646.3,
TE019124,E345,sales,meals,2025-12-27,68.76,
TE012626,E225,g_and_a,lodging,2026-03-15,224.66,
TE008082,E146,customer_success,software,2025-09-04,193.82,
TE021052,E374,g_and_a,conference,2026-05-24,1468.65,
TE006848,E123,sales,rideshare,2025-11-23,86.2,
TE005739,E103,g_and_a,rideshare,2026-03-05,26.13,
TE018326,E330,customer_success,rideshare,2025-10-02,19.73,
TE005574,E100,customer_success,meals,2026-05-21,63.53,
TE021174,E376,g_and_a,meals,2026-06-18,30.61,
TE014569,E261,customer_success,office_supplies,2026-05-04,99.36,
TE020040,E359,g_and_a,rideshare,2025-08-14,49.05,
TE015151,E271,g_and_a,meals,2025-12-01,26.1,
TE017752,E319,g_and_a,meals,2025-12-24,31.33,
TE009239,E166,engineering,rideshare,2026-04-19,42.25,
TE004383,E079,engineering,rideshare,2025-10-26,83.48,
TE014721,E263,sales,airfare,2025-12-29,1326.28,economy
TE019192,E346,marketing,lodging,2026-02-13,192.2,
TE016326,E291,g_and_a,rideshare,2025-08-25,85.1,
TE015733,E280,marketing,lodging,2026-06-03,272.38,
TE014879,E266,marketing,software,2025-12-24,145.62,
TE009530,E172,g_and_a,lodging,2026-04-06,149.39,
TE004554,E083,g_and_a,rideshare,2026-03-21,24.42,
TE019288,E348,engineering,meals,2025-07-20,13.46,
TE015844,E281,customer_success,rideshare,2026-05-15,50.91,
TE013411,E241,customer_success,lodging,2025-10-20,189.54,
TE008312,E150,marketing,meals,2025-11-06,51.89,
TE003243,E058,marketing,lodging,2025-09-11,271.4,
TE002311,E042,sales,lodging,2026-05-25,350.06,
TE019061,E344,g_and_a,lodging,2026-04-26,265.55,
TE019667,E354,marketing,meals,2026-06-24,59.85,
TE008847,E159,g_and_a,rideshare,2025-08-17,48.49,
TE010850,E192,engineering,meals,2025-08-23,56.23,
TE003378,E060,customer_success,meals,2026-05-25,70.7,
TE002254,E042,sales,software,2025-10-11,189.86,
TE000241,E005,marketing,rideshare,2025-10-17,22.54,
TE012668,E225,g_and_a,meals,2025-12-24,73.05,
TE000534,E010,g_and_a,meals,2025-08-30,55.28,
TE019590,E352,customer_success,rideshare,2025-10-09,27.92,
TE003899,E069,marketing,meals,2026-04-02,32.9,
TE000568,E011,marketing,software,2026-03-07,193.38,
TE002319,E042,sales,lodging,2026-02-22,347.0,
TE008522,E154,marketing,lodging,2025-11-11,315.9,
TE021239,E378,g_and_a,conference,2026-02-15,1001.23,
TE013880,E249,sales,conference,2026-04-19,576.8,
TE019030,E343,marketing,airfare,2025-08-17,281.35,economy
TE002191,E041,sales,meals,2026-02-02,68.82,
TE002921,E052,g_and_a,meals,2025-11-27,53.6,
TE018347,E331,sales,meals,2026-06-03,52.15,
TE009217,E166,engineering,meals,2026-05-03,35.39,
TE018265,E329,sales,meals,2025-10-22,33.85,
TE014962,E268,g_and_a,meals,2026-02-13,19.54,
TE017989,E323,marketing,rideshare,2025-12-23,53.78,
TE003561,E065,marketing,airfare,2026-04-05,991.68,economy
TE012323,E221,engineering,rideshare,2025-09-13,89.13,
TE009778,E175,g_and_a,rideshare,2025-12-12,75.52,
TE002527,E046,customer_success,meals,2025-08-29,40.37,
TE018350,E331,sales,rideshare,2026-02-13,65.71,
TE020852,E371,marketing,lodging,2026-02-04,169.49,
TE001138,E020,g_and_a,airfare,2026-05-10,504.29,economy
TE002543,E046,customer_success,rideshare,2026-01-22,26.97,
TE009288,E167,customer_success,rideshare,2026-01-23,78.24,
TE000222,E005,marketing,lodging,2026-02-26,356.08,
TE002096,E038,sales,rideshare,2026-05-14,76.26,
TE019268,E347,engineering,rideshare,2026-05-07,78.1,
TE010676,E190,customer_success,rideshare,2025-11-10,46.17,
TE004928,E088,g_and_a,lodging,2026-02-19,348.36,
TE010126,E180,customer_success,meals,2026-02-19,73.98,
TE008483,E154,marketing,rideshare,2026-03-05,42.85,
TE009568,E173,engineering,meals,2026-02-23,72.37,
TE009916,E177,engineering,rideshare,2026-01-25,22.59,
TE002545,E046,customer_success,conference,2026-06-10,410.86,
TE005923,E106,engineering,airfare,2026-04-21,520.78,economy
TE017676,E318,customer_success,meals,2025-08-03,33.33,
TE015379,E275,engineering,lodging,2026-01-24,154.18,
TE020099,E359,g_and_a,rideshare,2025-08-18,23.75,
TE007122,E129,marketing,airfare,2025-08-10,315.04,economy
TE009333,E168,customer_success,meals,2026-06-23,64.76,
TE002814,E050,customer_success,rideshare,2026-02-05,81.87,
TE017972,E323,marketing,meals,2026-06-20,29.13,
TE013950,E250,marketing,rideshare,2026-04-24,78.77,
TE001221,E020,g_and_a,airfare,2025-07-25,1261.45,economy
TE016401,E292,sales,meals,2025-07-20,24.34,
TE013060,E234,customer_success,conference,2025-09-01,1046.55,
TE000166,E004,customer_success,rideshare,2026-03-08,53.26,
TE000961,E017,customer_success,airfare,2025-09-20,534.81,economy
TE018099,E324,engineering,rideshare,2025-10-26,29.26,
TE014695,E263,sales,conference,2025-11-04,1436.64,
TE011967,E214,g_and_a,meals,2026-05-26,22.8,
TE020810,E371,marketing,rideshare,2025-09-08,82.97,
TE005320,E095,marketing,meals,2025-07-22,42.88,
TE003357,E060,customer_success,meals,2026-03-06,17.84,
TE009305,E168,customer_success,airfare,2025-08-01,793.84,economy
TE009744,E175,g_and_a,lodging,2026-04-17,327.49,
TE018381,E332,customer_success,meals,2025-07-21,22.44,
TE018955,E342,engineering,meals,2026-03-07,47.85,
TE007864,E141,sales,conference,2026-06-14,1767.22,
TE012520,E223,customer_success,meals,2026-02-22,42.39,
TE020387,E364,marketing,rideshare,2025-08-30,68.37,
TE009849,E176,sales,meals,2025-07-10,26.06,
TE019716,E354,marketing,meals,2026-04-05,42.2,
TE007804,E139,customer_success,airfare,2025-09-11,315.78,economy
TE017733,E319,g_and_a,meals,2025-10-07,52.51,
TE003795,E068,customer_success,rideshare,2025-07-01,23.59,
TE000299,E006,sales,lodging,2026-01-23,320.46,
TE016765,E301,engineering,software,2026-04-12,53.81,
TE012750,E227,g_and_a,rideshare,2026-06-21,27.15,
TE017227,E308,marketing,meals,2025-12-10,55.19,
TE009520,E172,g_and_a,lodging,2026-04-27,161.3,
TE015722,E280,marketing,airfare,2026-03-11,418.96,economy
TE006894,E124,engineering,rideshare,2025-10-22,31.2,
TE018717,E338,customer_success,airfare,2025-12-08,237.61,economy
TE012388,E222,sales,airfare,2026-06-17,829.9,economy
TE006902,E124,engineering,rideshare,2025-10-21,69.86,
TE014717,E263,sales,rideshare,2025-07-09,59.98,
TE014439,E259,sales,meals,2025-08-14,39.13,
TE015114,E270,g_and_a,meals,2026-02-17,61.59,
TE020845,E371,marketing,meals,2025-09-03,26.15,
TE003193,E056,sales,rideshare,2026-02-21,45.59,
TE003568,E065,marketing,airfare,2026-06-20,595.26,economy
TE004602,E083,g_and_a,meals,2026-05-28,49.84,
TE005559,E100,customer_success,airfare,2025-08-01,1169.12,economy
TE005860,E105,engineering,lodging,2025-09-07,246.04,
TE015336,E275,engineering,software,2025-08-31,139.91,
TE008122,E146,customer_success,meals,2025-07-12,53.68,
TE014257,E255,customer_success,lodging,2026-01-17,424.97,
TE011834,E210,marketing,meals,2025-09-22,69.66,
