robot_id,month,months_since_deploy,hours_available,hours_used,utilization,uptime,revenue,connectivity,edge_compute,field_service,incidents
RB0114,2026-06,6,337.3,152.1,0.4509,0.9583,3041.81,85.0,63.88,818.63,0
RB0115,2025-12,0,335.0,41.1,0.1226,0.9518,821.55,85.0,17.25,924.06,0
RB0115,2026-01,1,338.1,87.3,0.2582,0.9604,1745.71,85.0,36.66,570.02,0
RB0115,2026-02,2,335.5,109.6,0.3269,0.953,2192.99,85.0,46.05,968.98,0
RB0115,2026-03,3,343.3,158.0,0.4601,0.9754,3159.19,85.0,66.34,606.61,0
RB0115,2026-04,4,337.9,171.0,0.506,0.9599,3419.58,85.0,71.81,852.53,0
RB0115,2026-05,5,346.9,159.5,0.4598,0.9856,3190.55,85.0,67.0,595.87,0
RB0115,2026-06,6,340.8,160.7,0.4715,0.9681,3213.41,85.0,67.48,813.25,0
RB0116,2025-12,0,345.8,53.4,0.1544,0.9825,1121.05,85.0,22.42,722.62,0
RB0116,2026-01,1,338.7,110.1,0.3249,0.9622,2311.18,85.0,46.22,491.02,0
RB0116,2026-02,2,345.4,154.7,0.4478,0.9812,3248.19,85.0,64.96,756.15,0
RB0116,2026-03,3,336.9,187.2,0.5558,0.9571,3932.05,85.0,78.64,498.52,0
RB0116,2026-04,4,336.4,225.0,0.6687,0.9558,4724.71,85.0,94.49,426.02,0
RB0116,2026-05,5,340.1,191.9,0.5643,0.9661,4029.93,85.0,80.6,754.01,0
RB0116,2026-06,6,346.8,196.6,0.5668,0.9851,4127.56,85.0,82.55,566.87,0
RB0117,2025-12,0,345.0,52.4,0.1518,0.9801,1100.07,85.0,22.0,783.11,0
RB0117,2026-01,1,340.4,102.2,0.3002,0.9672,2146.55,85.0,42.93,697.91,0
RB0117,2026-02,2,335.5,140.9,0.4201,0.9531,2959.63,85.0,59.19,764.72,0
RB0117,2026-03,3,348.2,224.2,0.644,0.9892,4708.54,85.0,94.17,674.54,0
RB0117,2026-04,4,339.6,196.6,0.5788,0.9648,4127.89,85.0,82.56,714.38,0
RB0117,2026-05,5,339.0,212.5,0.6268,0.963,4461.58,85.0,89.23,531.91,0
RB0117,2026-06,6,336.1,225.0,0.6695,0.9547,4725.0,85.0,94.5,804.15,0
RB0118,2025-12,0,336.7,59.1,0.1756,0.9565,1300.97,85.0,24.84,449.99,1
RB0118,2026-01,1,340.2,140.7,0.4137,0.9664,3096.33,85.0,59.11,483.95,0
RB0118,2026-02,2,344.1,207.9,0.604,0.9777,4572.95,85.0,87.3,764.57,0
RB0118,2026-03,3,347.1,251.5,0.7245,0.9861,5532.84,85.0,105.63,468.05,0
RB0118,2026-04,4,341.6,269.7,0.7896,0.9704,5933.5,85.0,113.28,444.13,0
RB0118,2026-05,5,339.0,289.3,0.8534,0.9631,6364.8,85.0,121.51,421.8,0
RB0118,2026-06,6,343.9,290.2,0.8437,0.9771,6384.25,85.0,121.88,686.25,0
RB0119,2025-12,0,335.6,50.2,0.1497,0.9535,1054.89,85.0,21.1,559.46,0
RB0119,2026-01,1,336.0,100.8,0.3,0.9545,2116.58,85.0,42.33,789.98,0
RB0119,2026-02,2,340.8,147.0,0.4313,0.9682,3086.97,85.0,61.74,638.32,0
RB0119,2026-03,3,345.6,213.7,0.6185,0.9818,4488.71,85.0,89.77,718.72,0
RB0119,2026-04,4,336.4,205.7,0.6114,0.9558,4319.48,85.0,86.39,532.99,0
RB0119,2026-05,5,345.8,205.9,0.5955,0.9824,4324.45,85.0,86.49,666.65,0
RB0119,2026-06,6,336.0,221.6,0.6595,0.9546,4653.48,85.0,93.07,556.73,0
RB0120,2026-01,0,337.8,16.8,0.0496,0.9597,318.41,85.0,7.04,664.92,0
RB0120,2026-02,1,338.6,38.0,0.1121,0.962,721.2,85.0,15.94,976.14,0
RB0120,2026-03,2,338.5,50.8,0.15,0.9618,964.86,85.0,21.33,1145.43,0
RB0120,2026-04,3,339.6,75.2,0.2216,0.9647,1429.67,85.0,31.6,1155.18,0
RB0120,2026-05,4,341.1,73.0,0.214,0.969,1387.07,85.0,30.66,831.11,0
RB0120,2026-06,5,335.5,73.8,0.2201,0.953,1402.99,85.0,31.01,635.81,0
RB0121,2026-01,0,338.4,51.4,0.1519,0.9613,1079.32,85.0,21.59,745.74,0
RB0121,2026-02,1,343.9,94.7,0.2755,0.9769,1989.46,85.0,39.79,629.99,0
RB0121,2026-03,2,334.9,158.4,0.4731,0.9514,3327.06,85.0,66.54,566.84,0
RB0121,2026-04,3,342.1,197.3,0.5768,0.972,4144.2,85.0,82.88,574.69,0
RB0121,2026-05,4,338.5,221.1,0.6532,0.9616,4642.51,85.0,92.85,829.47,0
RB0121,2026-06,5,336.3,218.0,0.6483,0.9554,4578.65,85.0,91.57,745.53,0
RB0122,2026-01,0,334.8,18.8,0.0561,0.9513,356.62,85.0,7.88,1064.56,0
RB0122,2026-02,1,335.2,37.3,0.1112,0.9522,707.91,85.0,15.65,593.85,0
RB0122,2026-03,2,334.9,59.9,0.1787,0.9515,1137.37,85.0,25.14,660.31,0
RB0122,2026-04,3,343.3,68.9,0.2006,0.9753,1308.35,85.0,28.92,789.94,0
RB0122,2026-05,4,346.9,77.5,0.2233,0.9855,1472.04,85.0,32.54,948.76,0
RB0122,2026-06,5,347.8,70.8,0.2035,0.9881,1344.87,85.0,29.73,707.19,0
RB0123,2026-01,0,341.5,54.6,0.1599,0.9701,1146.97,85.0,22.94,680.7,0
RB0123,2026-02,1,344.1,103.8,0.3016,0.9775,2179.06,85.0,43.58,629.06,0
RB0123,2026-03,2,341.9,155.8,0.4557,0.9712,3271.74,85.0,65.43,587.25,0
RB0123,2026-04,3,335.8,220.5,0.6565,0.9541,4629.96,85.0,92.6,725.36,0
RB0123,2026-05,4,340.5,214.2,0.629,0.9674,4498.21,85.0,89.96,538.63,0
RB0123,2026-06,5,339.4,192.1,0.5662,0.9641,4035.15,85.0,80.7,838.27,0
RB0124,2026-01,0,341.2,50.4,0.1476,0.9693,1057.5,85.0,21.15,453.17,0
RB0124,2026-02,1,348.4,101.2,0.2904,0.9897,2124.84,85.0,42.5,572.57,0
RB0124,2026-03,2,340.3,164.9,0.4844,0.9669,3462.51,85.0,69.25,552.02,0
RB0124,2026-04,3,342.5,228.5,0.6672,0.973,4799.22,85.0,95.98,812.96,0
RB0124,2026-05,4,335.1,222.3,0.6633,0.952,4667.95,85.0,93.36,483.23,0
RB0124,2026-06,5,335.3,194.6,0.5805,0.9525,4087.38,85.0,81.75,543.3,0
RB0125,2026-01,0,338.8,63.5,0.1874,0.9625,1396.97,85.0,26.67,569.33,0
RB0125,2026-02,1,334.4,141.4,0.4228,0.95,3110.43,85.0,59.38,665.32,0
RB0125,2026-03,2,346.8,200.3,0.5775,0.9854,4406.35,85.0,84.12,664.23,0
RB0125,2026-04,3,336.8,274.8,0.816,0.9569,6046.59,85.0,115.43,677.84,0
RB0125,2026-05,4,344.3,251.8,0.7314,0.9781,5539.95,85.0,105.76,470.85,0
RB0125,2026-06,5,335.1,277.4,0.8277,0.952,6101.97,85.0,116.49,751.45,1
RB0126,2026-01,0,347.9,49.1,0.1412,0.9883,1031.71,85.0,20.63,480.73,0
RB0126,2026-02,1,344.0,103.3,0.3002,0.9773,2168.46,85.0,43.37,803.68,0
RB0126,2026-03,2,337.5,142.2,0.4213,0.9589,2986.51,85.0,59.73,466.3,0
RB0126,2026-04,3,348.1,209.8,0.6026,0.989,4405.49,85.0,88.11,613.69,0
RB0126,2026-05,4,344.8,190.2,0.5517,0.9796,3995.01,85.0,79.9,485.36,0
RB0126,2026-06,5,347.9,218.0,0.6265,0.9884,4577.51,85.0,91.55,448.59,0
RB0127,2026-02,0,335.0,46.4,0.1386,0.9517,975.37,85.0,19.51,521.27,0
RB0127,2026-03,1,334.7,98.6,0.2947,0.9507,2070.77,85.0,41.42,802.53,0
RB0127,2026-04,2,347.8,162.0,0.4658,0.988,3401.94,85.0,68.04,684.29,0
RB0127,2026-05,3,343.8,210.0,0.6108,0.9767,4410.22,85.0,88.2,517.73,0
RB0127,2026-06,4,345.4,208.8,0.6046,0.9813,4385.78,85.0,87.72,820.29,0
RB0128,2026-02,0,348.0,74.6,0.2144,0.9887,1641.95,85.0,31.35,584.19,0
RB0128,2026-03,1,346.2,137.3,0.3965,0.9834,3019.95,85.0,57.65,713.88,0
RB0128,2026-04,2,337.0,195.7,0.5805,0.9575,4304.39,85.0,82.17,667.1,0
RB0128,2026-05,3,342.3,281.9,0.8235,0.9724,6201.38,85.0,118.39,745.8,0
RB0128,2026-06,4,344.0,278.5,0.8096,0.9771,6126.39,85.0,116.96,578.82,0
RB0129,2026-02,0,339.5,64.3,0.1895,0.9644,1415.51,85.0,27.02,613.03,0
RB0129,2026-03,1,347.0,124.9,0.3601,0.9857,2748.59,85.0,52.47,429.23,0
RB0129,2026-04,2,339.8,187.1,0.5505,0.9655,4115.7,85.0,78.57,494.64,0
RB0129,2026-05,3,335.4,247.0,0.7366,0.9528,5434.98,85.0,103.76,816.1,0
RB0129,2026-06,4,336.4,269.4,0.8011,0.9555,5927.55,85.0,113.16,818.69,0
RB0130,2026-02,0,343.4,68.5,0.1994,0.9757,1506.27,85.0,28.76,504.58,0
RB0130,2026-03,1,346.9,122.3,0.3525,0.9856,2690.24,85.0,51.36,542.54,0
RB0130,2026-04,2,347.2,206.2,0.5938,0.9865,4536.16,85.0,86.6,657.96,0
RB0130,2026-05,3,348.4,265.1,0.7609,0.9898,5832.19,85.0,111.34,548.13,1
RB0130,2026-06,4,344.6,258.5,0.75,0.9791,5686.47,85.0,108.56,467.42,0
RB0131,2026-02,0,342.0,37.2,0.1086,0.9716,743.08,85.0,15.6,1002.75,0
RB0131,2026-03,1,335.3,78.3,0.2334,0.9524,1565.31,85.0,32.87,688.2,0
RB0131,2026-04,2,345.3,125.2,0.3626,0.981,2504.14,85.0,52.59,749.38,0
RB0131,2026-05,3,338.8,162.3,0.4791,0.9625,3246.45,85.0,68.18,852.22,0
RB0131,2026-06,4,337.0,157.0,0.4659,0.9573,3139.94,85.0,65.94,912.27,0
RB0132,2026-02,0,337.2,61.0,0.1809,0.9579,1341.9,85.0,25.62,762.89,0
RB0132,2026-03,1,338.5,132.5,0.3915,0.9616,2915.34,85.0,55.66,756.28,0
RB0132,2026-04,2,338.5,215.6,0.637,0.9617,4743.71,85.0,90.56,482.46,1
RB0132,2026-05,3,336.4,271.6,0.8073,0.9558,5975.53,85.0,114.08,466.44,0
RB0132,2026-06,4,348.1,247.2,0.71,0.989,5438.33,85.0,103.82,813.12,0
RB0133,2026-02,0,347.9,51.5,0.148,0.9885,1081.18,85.0,21.62,824.44,0
RB0133,2026-03,1,334.7,95.1,0.2841,0.9508,1997.14,85.0,39.94,594.11,0
RB0133,2026-04,2,347.9,150.2,0.4318,0.9883,3154.46,85.0,63.09,696.12,1
RB0133,2026-05,3,343.8,208.7,0.6072,0.9766,4383.18,85.0,87.66,512.06,0
RB0133,2026-06,4,338.3,195.5,0.5779,0.9612,4105.64,85.0,82.11,819.94,0
RB0134,2026-02,0,348.3,74.4,0.2136,0.9894,1636.49,85.0,31.24,503.92,0
RB0134,2026-03,1,342.5,123.3,0.36,0.973,2712.96,85.0,51.79,754.61,0
RB0134,2026-04,2,348.4,198.0,0.5683,0.9898,4356.35,85.0,83.17,495.1,0
RB0134,2026-05,3,341.8,277.9,0.8131,0.9709,6113.38,85.0,116.71,604.13,0
RB0134,2026-06,4,336.4,266.6,0.7925,0.9557,5865.1,85.0,111.97,630.56,0
RB0135,2026-02,0,341.5,50.6,0.148,0.9703,1061.75,85.0,21.23,776.19,1
RB0135,2026-03,1,338.5,93.0,0.2749,0.9616,1953.91,85.0,39.08,585.72,0
RB0135,2026-04,2,339.2,167.1,0.4925,0.9636,3508.07,85.0,70.16,451.75,0
RB0135,2026-05,3,348.1,204.5,0.5875,0.9889,4294.47,85.0,85.89,780.45,0
RB0135,2026-06,4,346.3,221.3,0.6391,0.9838,4647.2,85.0,92.94,652.94,0
RB0136,2026-03,0,346.8,65.9,0.19,0.9851,1449.84,85.0,27.68,527.08,0
RB0136,2026-04,1,339.2,128.5,0.379,0.9635,2827.69,85.0,53.98,763.87,0
RB0136,2026-05,2,336.7,212.9,0.6324,0.9565,4684.23,85.0,89.43,695.15,0
RB0136,2026-06,3,337.8,276.0,0.817,0.9597,6071.79,85.0,115.92,532.84,0
RB0137,2026-03,0,347.8,56.9,0.1637,0.988,1195.61,85.0,23.91,801.58,0
RB0137,2026-04,1,348.3,108.0,0.3101,0.9894,2268.22,85.0,45.36,754.16,0
RB0137,2026-05,2,341.0,141.1,0.4137,0.9688,2962.34,85.0,59.25,818.21,0
RB0137,2026-06,3,347.2,191.0,0.5501,0.9865,4011.19,85.0,80.22,820.02,0
RB0138,2026-03,0,339.4,52.4,0.1543,0.9643,1099.52,85.0,21.99,500.47,0
RB0138,2026-04,1,336.7,102.3,0.3038,0.9566,2148.42,85.0,42.97,787.92,0
RB0138,2026-05,2,345.3,166.8,0.483,0.981,3502.21,85.0,70.04,699.16,0
RB0138,2026-06,3,336.6,205.7,0.6112,0.9562,4320.15,85.0,86.4,796.03,0
RB0139,2026-03,0,340.8,54.2,0.1591,0.9682,1138.84,85.0,22.78,602.08,0
RB0139,2026-04,1,337.3,112.4,0.3333,0.9583,2361.14,85.0,47.22,618.63,0
RB0139,2026-05,2,336.9,164.7,0.4887,0.9571,3457.79,85.0,69.16,459.88,0
RB0139,2026-06,3,341.7,218.9,0.6405,0.9708,4595.99,85.0,91.92,456.55,0
RB0140,2026-03,0,341.2,18.8,0.0551,0.9694,356.92,85.0,7.89,899.18,0
RB0140,2026-04,1,347.0,41.1,0.1184,0.9859,780.71,85.0,17.26,820.43,0
RB0140,2026-05,2,339.6,53.4,0.1571,0.9647,1013.81,85.0,22.41,1175.16,0
RB0140,2026-06,3,336.9,77.6,0.2305,0.957,1475.0,85.0,32.61,1170.82,0
RB0141,2026-03,0,343.5,68.1,0.1983,0.9758,1498.38,85.0,28.61,697.5,0
RB0141,2026-04,1,336.1,127.5,0.3795,0.9548,2805.82,85.0,53.57,438.59,0
RB0141,2026-05,2,345.1,215.1,0.6234,0.9804,4732.94,85.0,90.36,580.37,0
RB0141,2026-06,3,336.5,260.5,0.774,0.956,5729.91,85.0,109.39,523.68,0
RB0142,2026-03,0,339.7,54.5,0.1605,0.965,1144.54,85.0,22.89,482.91,0
RB0142,2026-04,1,341.2,94.7,0.2775,0.9692,1988.25,85.0,39.76,727.08,0
RB0142,2026-05,2,335.2,159.3,0.4751,0.9522,3344.35,85.0,66.89,759.08,0
RB0142,2026-06,3,344.3,212.4,0.6169,0.9781,4460.34,85.0,89.21,817.8,0
RB0143,2026-03,0,342.0,19.3,0.0564,0.9715,366.21,85.0,8.1,1107.48,0
RB0143,2026-04,1,346.8,40.2,0.1161,0.9852,764.72,85.0,16.9,641.96,0
RB0143,2026-05,2,344.0,55.7,0.162,0.9773,1059.23,85.0,23.41,679.04,0
RB0143,2026-06,3,339.2,72.0,0.2122,0.9636,1367.84,85.0,30.24,670.67,0
RB0144,2026-03,0,342.1,50.8,0.1485,0.9719,1066.88,85.0,21.34,558.16,0
RB0144,2026-04,1,348.3,115.5,0.3317,0.9895,2426.24,85.0,48.52,501.71,0
RB0144,2026-05,2,345.1,142.3,0.4122,0.9804,2987.46,85.0,59.75,766.15,1
RB0144,2026-06,3,335.3,193.0,0.5757,0.9524,4052.98,85.0,81.06,789.48,0
RB0145,2026-03,0,348.3,40.2,0.1154,0.9896,803.99,85.0,16.88,777.02,0
RB0145,2026-04,1,336.1,77.3,0.2301,0.9549,1546.59,85.0,32.48,879.74,0
RB0145,2026-05,2,347.0,114.3,0.3295,0.9858,2286.73,85.0,48.02,692.64,0
RB0145,2026-06,3,344.0,148.6,0.432,0.9774,2972.77,85.0,62.43,763.53,0
RB0146,2026-04,0,338.0,69.0,0.204,0.9602,1517.26,85.0,28.97,487.38,0
RB0146,2026-05,1,337.0,123.5,0.3666,0.9575,2717.93,85.0,51.89,623.59,0
RB0146,2026-06,2,337.2,196.5,0.5828,0.9578,4322.83,85.0,82.53,741.17,0
RB0147,2026-04,0,345.4,18.9,0.0548,0.9813,359.32,85.0,7.94,875.95,0
RB0147,2026-05,1,342.6,40.4,0.118,0.9733,768.27,85.0,16.98,727.08,0
RB0147,2026-06,2,341.5,56.6,0.1657,0.97,1074.77,85.0,23.76,1164.87,0
RB0148,2026-04,0,345.0,66.4,0.1925,0.98,1460.96,85.0,27.89,824.34,0
RB0148,2026-05,1,339.6,136.8,0.4028,0.9648,3009.9,85.0,57.46,539.29,0
RB0148,2026-06,2,335.2,210.0,0.6266,0.9522,4620.31,85.0,88.21,589.32,0
RB0149,2026-04,0,339.0,17.9,0.0528,0.963,340.28,85.0,7.52,943.33,0
RB0149,2026-05,1,346.7,39.5,0.114,0.985,750.94,85.0,16.6,1121.17,0
RB0149,2026-06,2,345.7,57.2,0.1656,0.9821,1087.61,85.0,24.04,1048.37,0
RB0150,2026-04,0,337.5,47.0,0.1393,0.9588,987.52,85.0,19.75,491.09,0
RB0150,2026-05,1,336.7,104.4,0.3101,0.9567,2192.65,85.0,43.85,633.65,0
RB0150,2026-06,2,341.2,156.6,0.4591,0.9693,3289.5,85.0,65.79,734.18,0
RB0151,2026-04,0,345.0,55.5,0.1608,0.9801,1164.81,85.0,23.3,775.33,0
RB0151,2026-05,1,337.5,105.9,0.3136,0.9589,2223.11,85.0,44.46,757.28,0
RB0151,2026-06,2,342.0,148.0,0.4328,0.9716,3108.23,85.0,62.16,718.63,0
RB0152,2026-04,0,345.6,61.0,0.1766,0.9819,1342.54,85.0,25.63,491.92,0
RB0152,2026-05,1,348.3,134.3,0.3857,0.9895,2955.3,85.0,56.42,740.8,0
RB0152,2026-06,2,344.1,203.4,0.5911,0.9776,4474.89,85.0,85.43,611.96,0
RB0153,2026-04,0,343.7,53.8,0.1566,0.9765,1130.76,85.0,22.62,490.95,0
RB0153,2026-05,1,348.2,101.8,0.2924,0.9891,2137.73,85.0,42.75,446.85,0
RB0153,2026-06,2,347.0,158.4,0.4565,0.9859,3326.59,85.0,66.53,479.2,0
RB0154,2026-04,0,347.6,57.7,0.1659,0.9874,1210.76,85.0,24.22,669.79,0
RB0154,2026-05,1,334.7,95.2,0.2845,0.9508,1999.77,85.0,40.0,538.71,0
RB0154,2026-06,2,347.2,159.9,0.4604,0.9865,3357.45,85.0,67.15,518.04,0
RB0155,2026-04,0,340.8,48.3,0.1418,0.9683,1015.04,85.0,20.3,772.37,0
RB0155,2026-05,1,344.7,111.0,0.3219,0.9793,2330.46,85.0,46.61,554.24,0
RB0155,2026-06,2,343.3,152.0,0.4427,0.9752,3191.27,85.0,63.83,770.41,0
